citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
7441,4136,Verified email at us.es,25,16,51,21,2019,1981,Eduardo Galván,"Professor in Power Electronics,  Seville University , Spain","Power Electronics,Electrical Engineering",167
7434,2829,Verified email at ecei.tohoku.ac.jp,39,23,186,91,2019,1966,Hiroshi Kanai,"Professor of Electronic Engineering,  Tohoku University None","Medical Ultrasound,Ultrasonics,Cardiac Diagnosis",1005
7583,3920,Verified email at cityu.edu.hk,46,36,151,104,2019,1967,Tommy W S Chow,"Professor of Electronic Engineering,  City University of Hong Kong None","Computational intelligence,machine learning,Pattern recognition,Fault diagnosis",336
7589,3085,Verified email at unipv.it,26,16,90,30,2019,1996,Ratti Lodovico,"Professor of Electronics,  University of Pavia  and INFN","Microelectronics,low-noise front-end,noise,radiation tolerance,3D integration",344
7632,5103,Verified email at tf.uni-kiel.de,41,31,108,77,2017,1982,Friedrich Fuchs,"Professor of Power Electronics,  University of Kiel , former head of chair",,212
7786,5634,Verified email at unibw.de,20,18,32,23,2019,1982,Rainer Marquardt,"Professor for Power Electronics and Control,  University of Bundeswehr  /  Munich","Power Electronics,Electric Drive Systems,Energy Transmission,High Power Converters,Multilevel Converters HVDC-Grid",78
7678,7266,Verified email at tsinghua.edu.cn - ,43,42,127,122,2019,1900,Yong Li,"Associate Professor, Electronic Engineering,  Tsinghua University None","Mobile Big Data,Mobile Computing,and Network Science",298
7809,6176,Verified email at samsung.com,34,31,47,41,2019,2001,Eunha Lee,"SAIT (Samsung Advanced Institute of Technology),  Samsung Electronics None","Microscopy & spectroscopy,electron tomography,2D material,high-k dielectric,oxide TFT",129
7798,5723,No verified email,41,32,226,179,2020,1989,HuaiWu Zhang,University of Electronic Science and Technology of China LTCC None,"LTCC,spintronics,magnetic devices,microwave devices",787
7828,5751,Verified email at ed.ac.uk - ,48,41,175,143,2020,1894,Robert K. Henderson,"Professor, Personal Chair in Electronic Imaging,  University of Edinburgh None","CMOS Image Sensors,Single Photon Avalalanche Diodes",539
7832,7635,Verified email at tsinghua.edu.cn - ,46,45,109,107,2019,2009,Linglong Dai,"Associate Professor, Department of Electronics Engineering,  Tsinghua University, Beijing , China","Wireless Communications,Signal Processing,Massive MIMO,Millimeter-Wave Communications,Non-Orthogonal Mutiple Access",188
7833,2049,Verified email at unife.it,50,24,113,52,2019,1994,Gianluca Setti,"Professor of Electronic Engineering,  University of Ferrara None","Signal Processing,Nonlinear Dynamics,Complex Networks,EMI,Biomedical Circuits and Systems",418
7838,2366,Verified email at ieee.org,46,24,175,75,2019,1983,王文 (Man WONG),"Department of Electronic and Computer Engneering, the Hong Kong University of Science and Technology Thin-film transistors None","Thin-film transistors,MEMS,Solar cell,OLED,Device physics",737
7849,3799,Verified email at lboro.ac.uk - ,38,26,124,64,2019,1983,Professor John Yiannis Vardaxoglou or Yiannis Vardaxoglou or JC Vardaxoglou,"School of Electronic, Electrical and Systems Engineering,  Loughborough University , UK","Wireless Communicatons,Metamaterials,FSS,Antennas",532
7845,4138,Verified email at idl.rie.shizuoka.ac.jp - ,44,30,173,94,2019,1981,Shoji Kawahito,"Research Institute of Electronics,  Shizuoka University None","Image Sensors,Sensor Interface Circuits,Sensor Signal Processing,Mixed-Signal Integrated Circuits",1103
8241,1664,Verified email at eleceng.adelaide.edu.au - ,25,15,57,19,2019,1975,Kamran Eshraghian,"School of Electrical & Electronic Engineering,  University of Adelaide , Australia","VLSI,Memristors,Opto-VLSI,System-On-Chip",276
8245,7156,Verified email at fke.utm.my,41,41,101,83,2019,1988,Dr. Zainal Salam,"Professor of Power Electronics,  Universiti Teknologi Malaysia None","Power Electronics,Energy,Solar,Photovoltaic",273
8267,1816,Verified email at samsung.com,42,22,66,41,2018,1985,Jong-Deok Choi,"Software R&D Center,  Samsung Electronics None","SW Platform,Compiler,Optimization,Program Analysis,Parallel Systems",98
8323,6740,No verified email,34,30,83,61,2020,1994,Naoto Umezawa,Samsung Electronics First-principles calculations None,"First-principles calculations,photocatalysis,oxides,defects",254
8319,7147,Verified email at phi.com - ,49,48,138,128,2019,1983,Kateryna Artyushkova,"Senior Staff Scientist, Physical Electronics, Inc Homepage None","surface analysis,XPS,multivariate analysis,microscopy,digital image processing",403
8429,5269,Verified email at glasgow.ac.uk,47,34,145,102,2019,1992,David R. S. Cumming,"Professor of Electronic Systems,  University of Glasgow None","Electronics,photonics,sensors",463
8546,4572,Verified email at unavarra.es,48,34,189,135,2020,1872,Ignacio R. Matias,Electrical and Electronic Engineering Professor Fiber optic sensors and applications None,Fiber optic sensors and applications,492
1,1,No verified email,1,1,0,0,2015,2015,Imene zemzemi,RF/Microwave Wireless Communications Radio Technology Power Amplifiers None None,,1
1,1,No verified email,1,1,0,0,2018,2018,Md Faruck,"M.Tech, School of Mobile Computing & Communication, Jadavpur University, Kolkata, India Wireless Communication None","Wireless Communication,Sensor network,IoT",1
1,0,Verified email at uoanbar.edu.iq,1,0,0,0,2017,2007,Ahmed A. Abbas,Professor of optical wireless communication Science Free space optics None,"Free space optics,Optical wireless communication,Scintillation,Atmospheric propagation,Atmospheric turbulence",4
2,2,Verified email at oulu.fi,1,1,0,0,2016,2015,Mohammad Hatami,"PhD Researcher at Center for Wireless Communications,  University of Oulu None","Wireless Communication,Reinforcement Learning,Physical Layer Security,Caching",2
2,0,Verified email at uot.edu.ly - ,1,0,0,0,2017,1992,wael S. abughres,"Assistant Professor in Communication System, Wireless Communication and Network, EE Department Homepage None",CLOUD COMPUTING    MATHEMATICAL MODELING  MOBILE COMMUNICATION AND WIRELESS NETWORKS,11
2,2,Verified email at oulu.fi,1,1,0,0,2019,2015,Mojtaba Jahandideh,"PhD Researcher at Centre for Wireless Communications,  University of Oulu None","Wireless Communications,Signal Processing,Physical Layer Security",5
8560,4686,Verified email at uco.es,41,31,203,122,2019,1860,Miguel J. Gonzalez-Redondo,"Associate professor of Electronics Technology,  University of Cordoba None","Smart Grids,IEC 61850",3028
8608,5804,Verified email at seu.edu.sa - ,36,27,214,145,2020,1907,Dr. Arun Kumar Singh,"Saudi Electronics University, KSA Homepage None","Big Data,Wireless Networking,Network Management,Social Networking",3121
8676,3748,Verified email at incitedata.cn - ,31,22,43,34,2017,2002,yong zhao,"Professor, computer science, University of Electronic Science and Technology of China Homepage None","Big Data,Cloud Computing,Cloud Workflow,Data Intensive Computing,Many Task Computing",71
8702,6077,Verified email at tsinghua.edu.cn - ,44,38,182,124,2019,1990,Zhisheng Niu,"Professor of Electronic Engineering,  Tsinghua University None","Green Communication,Radio Resource Management,Queueing Theory",530
8740,5766,Verified email at uestc.edu.cn - ,47,39,208,148,2020,1989,Dezhong Yao,Verified email at uestc.edu.cn -  University of Electronic Science and Technology of China None,"EEG,epilepsy,game,music,schizophrenia",718
8757,5631,Verified email at ntu.edu.sg,42,33,162,109,2020,1992,Yong Liang Guan,"Professor of Electrical and Electronic Engineering,  Nanyang Technological University None","Communication Theory,Coding Theory",482
8773,7565,No verified email - ,33,31,50,48,2019,2008,LÜ linyuan,"University of Electronic Science and Technology of China, University of Fribourg Homepage None","Information filtering,Complex networks,Link prediction,Node ranking,Recommender system",81
8761,5095,Verified email at sheffield.ac.uk - ,48,35,176,130,2019,1931,Ian Farrer,"Electronic and Electrical Engineering,  University of Sheffield None","molecular beam epitaxy,quantum dots,III-Nitrides,two dimensional electron gases,high mobility GaAs/AlGaAs heterostructures",614
8878,5447,Verified email at yonsei.ac.kr,50,38,140,99,2017,1996,Hyungjun Kim,"School of Electrical abd Electronic Engineering,  Yonsei University None","nano materials,semiconductor,thin films,atomic layer deposition",195
3,3,Verified email at oulu.fi,1,1,0,0,2018,2012,Muhammad Yasir Javed,"Ph.D. Researcher, Centre for Wireless Communications (CWC),  University of Oulu , Finland",mmW & beyond beamforming transceivers,2
4,2,Verified email at marmara.edu.tr,1,1,0,0,2019,2002,Nevin Algül,", Faculty of Communication, Radio, Television and Cinema Department,  Visual Communication Design, Assoct. Prof. Dr. Marmara University None",Communication Studies,13
4,4,Verified email at kaist.ac.kr,1,1,0,0,2014,2013,Rashad Aliyev,"PhD Candidate, BTM,  KAIST  / ME, Department of Computer Science and Radio Communications Engineering","MIS,Entrepreneurship,Digital Disruption,Innovation,Network Security",2
4,4,Verified email at ee.oulu.fi,1,1,0,0,2016,2008,Kanwar Saad Bin Liaqat,"Researcher, Center for Wireless Communication,  Oulu , Finland",,2
5,2,Verified email at tese.edu.mx,2,1,0,0,2015,2006,Jaime Humberto Pech Carmona,"Professor of Wireless Communications, Tecnologico de Estudios Superiores de Ecatepec, Mexico Communications None",Communications,4
6,6,Verified email at email.kntu.ac.ir,1,1,0,0,2019,2017,Alireza Maleki,"Wireless Communication Engineer, K. N. Toosi University of Techonology Wireless Communication None","Wireless Communication,Spectrum Sensing,Information and Coding Theory,5G Mobile Networks",3
6,6,Verified email at oulu.fi - ,1,1,0,0,2019,2017,SUMIT PRATAP SINGH,"Research Scientist, Center for Wireless Communication,  University of Oulu , Finland","THz,RFICs,RF front end,6G Flagship",3
6,6,Verified email at student.bth.se,2,2,0,0,2018,2012,Nasimul Hyder Maruf Bhuyan,MSc. in Radio Communication. Machine learning None,"Machine learning,VANET,Wireless ad-hoc network,Sensor network.",7
8861,4137,Verified email at gitam.edu - ,30,23,125,64,2020,1836,Ch R Phani Kumar,"Assiatant professor, Electronics and communication Engineering,  GITAM University .","EMI EMC,Wireless communications and Networks,Mobile communications",3107
7,7,Verified email at oulu.fi - ,2,2,0,0,2019,2016,Dileep Kumar,"Research Scientist, Centre for Wireless Communications,  University of Oulu  – Finland",Signal Processing for Wireless Communication,8
7,7,Verified email at pdu.edu.vn,2,2,0,0,2013,2013,Tien T. Vo,Researcher on Wireless Communication and Applications Real-time embedded system - Ubiquitous wireless sensor network - Smart grid - RFID None,Real-time embedded system - Ubiquitous wireless sensor network - Smart grid - RFID,2
8999,7317,Verified email at samsung.com,23,19,36,23,2018,1999,Rak-Hwan Kim,Verified email at samsung.com Samsung Electronics None,"Solid State Electronic Devices,Metal Interconnects,Flexible/Biocompatible Electronics",64
8964,7127,Verified email at buaa.edu.cn,46,42,172,151,2019,1992,Xiaolu Li,"lecture of School of Instrument Science and Opto-Electronic Engineering,  Beihang University None","optic fiber,Lidar,signal processing,machine learning",575
9020,1646,No verified email - ,49,18,196,44,2019,1958,Kobayashi  Shunsuke,Ph.D Electronic Engineering Homepage None,LCD,592
9045,4742,Verified email at epfl.ch,48,33,135,91,2018,1989,Alfred Rufer,"Professor of Power Electronics,  EPFL , Ecole Polytechnique Fédérale de Lausanne","Power electronics,energy storage,industrial electronics",363
9160,6145,Verified email at uestc.edu.cn - ,32,30,216,166,2015,1797,Guanghui Liu,"Professor of Electronic Engineering,  University of Electronic Science and Technology of China  (UESTC)","Wireless Communications,Signal Processing for Communications,OFDM,Media Processing and Communications",2777
9121,5000,Verified email at aitpune.edu.in,36,28,179,114,2019,1936,Avinash Kumar,Student of electronics and telecommunication engineering SOLAR None,"SOLAR,WIND ENERGY AND DECENTRALIZATION OF SUPERCAPACITOR",3144
9284,3942,No verified email - ,51,33,125,84,2019,1973,Pedro A. Valdes-Sosa,University of Electronic Science and Technology of China/ Cuban Neuroscience Center Homepage None,"Neuroimaging,EEG,MEG,fMRI,MRI",447
9329,3943,Verified email at UPM.ES,49,27,188,97,2019,1967,Jose A. Cobos,Professor in Power Electronics at  UPM None,"electronica de potencia,power electronics",542
9470,2754,No verified email,47,26,162,71,2019,1972,Eckhart Förster,"FSU Jena, Instutute of Optics and Quantum Electronics None None",,402
9,9,Verified email at utexas.edu,1,1,0,0,2019,2015,Travis C  Cuvelier,"Graduate Student, Wireless Networking and Communications Group, The  University of Texas at Austin None","Signal processing,information theory,wireless communications,quantum information",3
9,9,Verified email at utexas.edu - ,2,2,0,0,2019,2016,Saadallah Kassir,", Wireless Networking and Communication Group (WNCG) University of Texas at Austin None","Wireless Networking,Network Modeling,Wireless Communication,Edge Computing,Signal Processing",5
9,9,Verified email at northumbria.ac.uk - ,1,1,0,0,2018,2017,Umair B. Chaudhry,Wireless Communication & Cyber Security Homepage None,"5G,Internet of things,Wireless Sensor Networks,VANETs & MANETs,Data Center Networks",2
9,9,Verified email at ieee.org,3,3,0,0,2015,2013,Mohanad Dawood Al-Dabbagh,Wireless Communications Engineering Radar None,"Radar,Signal Processing,Sensors,Massive MIMO,5G",5
10,6,No verified email,2,1,0,0,2019,2002,Ent Gemeay,"E.s.g, Assistant Professor of Wireless Communications, Faculty of Engineering, Tanta University Wireless Communications None","Wireless Communications,Cognitive Radio,spectrum sensing",14
10,10,No verified email,2,2,0,0,2018,2016,anamika banwari,"M.Tech, wireless communication RF and microwave None","RF and microwave,image processing",17
11,11,Verified email at nokia.com,2,2,0,0,2017,2017,Manali Sharma,"Research Assistant at NYU Wireless; Lead Engineer at 5G Communications Lab, Samsung Electronics 5G None","5G,Wireless Communication,D2D",3
11,11,No verified email,2,2,0,0,2018,2015,Lim Meng Chuan,"Master Student of WIreless Communication, Universiti Teknologi Malaysia Antenna None","Antenna,Re-configurable Antenna",4
12,9,Verified email at intel.com - ,2,2,0,0,2019,2012,Hong Ning Choo (Eddie),Wireless Communications Research @ UPM / Pre-silicon Validation Engineer @  Intel Corp None,"Digital Pre-distortion,Memory Polynomial,Pre-silicon Validation",7
9496,5764,No verified email,41,28,206,129,2019,1921,Rashmi Singh,"Department of Electronics & Communication, NITTTR, Chandigarh VLSI None","VLSI,Wireless communication",3112
12,11,Verified email at samsung.com,2,2,0,0,2015,2011,Hyo-Geun Ahn,(Mobile Communications Business) Samsung Electronics None,"Haptics,SQE",4
9674,7252,No verified email,48,43,196,173,2019,1988,Yajie Yang,"Professor of Optoelectronic Information, University of Electronic Science and Technology Materials science None",Materials science,602
9813,5514,Verified email at samsung.com,46,34,161,100,2020,1988,Young Jun Park,"Samsung Research,  Samsung Electronics None",,399
9858,7307,Verified email at keti.re.kr - ,26,25,44,39,2019,2005,Hyeongkeun Kim,"Principal Researcher, Electronic Convergence Material and Device ResearchCenter, Korea Electronics Homepage None","Graphene,ALD,Smart window,Simulation",74
9869,5715,Verified email at ieee.org,41,31,119,99,2019,1995,Wei Su,"IEEE Fellow, U.S. Army Communications-Electronics RD&E Center Communications None",Communications,365
9904,6062,Verified email at uni-wuppertal.de - ,53,41,111,95,2019,1997,Thomas Riedl,"Professor, Chair of Electronic Devices,  University of Wuppertal None",,237
34,34,Verified email at buk.edu.ng,2,2,1,1,2018,2014,Lawal Mohammed Bello,"Lecturer in Wireless Communications Engineering,  Bayero University Kano , Nigeria","Machine-to-Machine M2M communications,Internet of Things,Cellular Networks,Application of Q-learning in Cellular Networks.",7
35,35,No verified email,3,3,2,2,2016,2014,Shishupal Kumar,M.tech in Wireless Communication & Computing None None,,9
38,38,Verified email at ee.oulu.fi,3,3,1,1,2019,2014,Heshani Thathsarani Niyagama Gamage,"PhD Student , Center for Wireless Communications,  University of Oulu None",Wireless Communications,6
10384,7309,Verified email at se.abb.com,52,46,99,87,2019,1993,Lennart Harnefors,"Senior Principal Scientist  ABB , Adjunct Professor of Power Electronics KTH","Industrial Electronics,Power Electronics,Electrical Drives,Control Applications",217
10333,6395,No verified email,54,40,217,158,2020,1980,LiXian Sun,Guilin University of Electronic Technology hydrogen storage None,hydrogen storage,673
10423,4408,Verified email at ecs.soton.ac.uk - ,33,20,56,29,2012,1994,Steve Gunn,"Professor of Electronics and Computer Science,  University of Southampton None","Artificial Intelligence,Electronic Design",100
10411,5875,Verified email at ee.pdn.ac.lk,42,36,87,69,2019,1992,Janaka Ekanayake,"Professor of Electrical and Electronic Engineering,  University of Peradeniya None","Smart grid,renewables,Power electronics,power systems",244
10455,7763,Verified email at kth.se,48,42,130,97,2019,1993,Hans-Peter Nee,Professor power electronics power electronics None,"power electronics,modular multilevel,silicon carbide,hvdc,statcom",289
10578,3771,Verified email at unipv.it - ,48,26,213,84,2019,1971,Franco Maloberti,Professor of Electronics;  Pavia University None,"Data Converters,Analog Interfaces,Portable Power Management",773
10585,6917,No verified email,46,39,234,184,2020,1950,Muhammad Khurram Ahmed,Electronics Engineer K-Electric Big Data None,"Big Data,Machine Learning,Embedded System,IoT,Android App Development",1051
10634,6732,Verified email at unimelb.edu.au - ,52,43,94,88,2019,1999,Kenneth Crozier,"Professor of Physics and Electronic Engineering,  University of Melbourne None",Nano-optics,252
10469,6479,No verified email,42,33,260,170,2018,1940,Ramanjeet Singh,"Assistant professor of electronics and communication, LCET Antenna Design None",Antenna Design,3057
40,3,Verified email at alcatel-lucent.com,3,1,1,0,2004,1986,Umberto Casiraghi,Alcatel-Lucent; Wireless Transmission Division telecommunication None,"telecommunication,radiopropagation,microwave",28
46,46,Verified email at tu-dresden.de,5,5,0,0,2019,2013,Kedar Kulkarni,"Vodafone Chair Mobile Communications Systems,  TU Dresden None","Cognitive radio,Spectrum sensing,Wireless communications,Energy harvesting,MIMO",13
10693,9071,Verified email at qatar.tamu.edu - ,53,46,241,223,2020,1991,Weiping Zhong,"Department of Electronic and Information Engineering, Shunde Polytechnic Homepage None","nonlinear optics,nonlinear dynamics",619
49,49,Verified email at mercubuana.ac.id,4,4,1,1,2019,2010,setiyo budiyanto,"Associate Professor in Wireless Communication Systems, Universitas Mercu Buana Wireless Communication Systems None",Wireless Communication Systems,30
51,51,No verified email - ,5,5,2,2,2019,2013,Atefeh Hajijamali Arani,PhD in wireless communication Homepage None,"Wireless Communication,Resource Management,Self-Organizing Networks,Game Theory,Machine Learning",17
53,46,Verified email at my.westminster.ac.uk,4,4,0,0,2019,2010,N. Mohottige,"Wireless Communication Research Group,  University of Westminster None","Microwave Filters,Waveguide Filters",22
57,54,No verified email,4,4,4,3,2018,2010,sayantani saha,"School of Mobile computing and communication, jadavpur University None None",,12
66,65,Verified email at vivo.com.cn - ,3,3,1,1,2014,2013,Bin Luo,"vivo MOBILE COMMUNICATION CO.,LTD. Homepage None","Web Mining Artificial Inteligence,Algorithm,Computer Vision",5
70,69,Verified email at osram.com,5,5,3,3,2017,2013,Jerome Arokkiam,Senior Research Engineer - Wireless Communication Systems Fixed Wireless Networks None,"Fixed Wireless Networks,Network Architecture,MAC and Transport Protocols,Protocol Analysis and Verification",7
71,53,Verified email at tu-dresden.de - ,5,4,1,1,2016,2009,Dr.-Ing. Ali Haider Mahdi,"Vodafone Chair Mobile Communications Systems, Technische Universität Dresden None","Cognitive Radio,Artificial Intelligence,Self-Organizing Networks,V2X Communication in 5G,Mobility Management",15
71,60,Verified email at itnet.uobabylon.edu.iq - ,5,4,0,0,2019,2007,Dr. Saad Talib Hasson Al-Jebori (Professor),Professor of IT and Wireless Communication Engineering Homepage None,"Modeling and Simulation,Wireless Sensors Networks",76
10786,4604,No verified email,40,24,103,56,2020,1988,Jie Chen,"Chair Professor of Electronic Engineering, City University of Hong Kong Systems Theory None","Systems Theory,System Identification,Networked Control,Multi-Agent Systems,Robust Control",360
10729,8443,Verified email at uestc.edu.cn - ,50,44,199,172,2020,1706,Hong Cheng（程洪）,"Professor of Center for Robotics and School of Automation, University of Electronic Science and Homepage None","machine learning,computer vision,robotics",796
10790,6575,Verified email at pku.edu.cn,52,33,140,88,2019,1986,Hongqi Xu (H. Q. Xu),"Chair Professor of Physics and Electronics,  Peking University None","semiconductor nanostructures,nanoelectronics & nano-optoelectronics,spintronic and quantum devices,topological phase of matte",333
10871,8247,Verified email at eee.hku.hk - ,49,44,168,140,2019,1946,Wallace C.H. Choy,"Department of Electrical and Electronic Engineering, the  University of Hong Kong None","optoelectronic devices,nanostructures,organic solar cells,plasmonics",463
11066,5566,Verified email at unimelb.edu.au,50,39,166,109,2020,1990,William Shieh,"Professor, Department of Electrical and Electronic Engineering, The  University of Melbourne None","Optical Communications,Photonics",412
11157,9022,Verified email at uestc.edu.cn - ,55,50,145,130,2019,2000,Professor Heng Tao SHEN,Verified email at uestc.edu.cn -  University of Electronic Science and Technology of China None,"Multimedia,Database,Computer Vision,Artificial Intelligence",301
11172,7521,Verified email at ieee.org - ,43,35,105,83,2020,1996,Wing-Kin Ma,"Department of Electronic Engineering, The Chinese University of Hong Kong Homepage None","Signal Processing,Optimization,Wireless Communications",230
11243,10576,Verified email at northwestern.edu - ,54,53,118,117,2019,1997,Roozbeh Ghaffari,", Center for Bio-Integrated Electronics Northwestern University None","Flexible Electronics,Biosensors,Wearable Computing,MEMS,Neuroscience",188
11433,7446,Verified email at uestc.edu.cn - ,24,22,34,34,2019,1996,Chunming Li, (UESTC) University of Electronic Science and Technology of China None,"Image Segmentation,Computer Vision,Image Processing,Medical Imaging,Applied Mathematics",74
74,74,Verified email at seu.edu.cn,5,5,4,4,2019,2013,An-An Lu,"National Mobile Communications Research Laboratory,  Southeast University None","Communication theory,Information theory",12
11006,7726,Verified email at amityuniversity.ae,46,37,238,167,29,1887,Hardeep Kumar,Electronics MEMS Sensors and Lab safety and Health None,MEMS Sensors and Lab safety and Health,3162
75,75,Verified email at live.utm.my,3,3,2,2,2019,2018,Yamen Alsaba,"Wireless Communication Center (WCC), School of Electrical Engineering, Faculty of Engineering Wireless Energy Harvesting None","Wireless Energy Harvesting,5G Communication systems,Physical layer security,Non-Orthogonal Multiple Access,Game Theory",9
75,74,Verified email at seu.edu.cn,3,3,2,2,2016,2016,YeXue,"National mobile communication laboratory,  Southeast University,Nanjing ,China","MASSIVE MIMO,VLSI,Baseband Algorithm",3
79,36,Verified email at intel.com,5,3,2,1,2016,2000,Oscar Gaete,Intel Mobile Communications GmbH None None,,20
81,20,Verified email at es.aau.dk,5,2,2,1,2012,2004,Anders Nickelsen,"PhD in wireless communication,  Aalborg University None",,52
86,86,Verified email at jaist.ac.jp,6,6,1,1,2019,2013,Shen Qian,"Information Theory, Signal Process, Cooperative Wireless Communication, Information Theory None","Information Theory,Signal Process,Cooperative Wireless Communication,Coding Theory",22
93,93,Verified email at tu-dresden.de,6,6,4,4,2019,2014,Albrecht Wolf,"Research Associate at Vodafone Chair Mobile Communication Systems,  Technical University Dresden None",,26
94,88,Verified email at oulu.fi,6,5,4,3,2019,2009,Tachporn Sanguanpuak,"Centre for Wireless Communications, Department of Communication Engineering,  University of Oulu None","Radio resource allocation,game theory for wireless communications,machine learning and its applications towards 5G and beyond",17
95,93,Verified email at wpi.edu,6,6,4,4,2019,2012,Paulo Ferreira,Wireless Communications Engineer 5G None,"5G,Machine Learning,Wireless Communications,Cognitive Radios,Software-Defined Radios",18
95,57,Verified email at nti.sci.eg,5,4,4,2,2019,2007,ashraf eltholth,"Professor of Wireless Communications, NTI Wireless Communications None","Wireless Communications,Modeling and simulation",19
11725,6742,Verified email at gndu.ac.in,47,34,272,171,2020,1949,Maninder Lal Singh,"Professor, Dept of Electronics Technology,  Guru Nanak Dev University, Amritsar None",Optical Communication,3114
11778,7476,No verified email,41,31,274,180,2019,1902,s. sathish kumar,"Research scholar,Department of Electronics and Communication Engineering, Sri Chandrasekharendra image processing None","image processing,segmentation,classification",3098
11779,8677,Verified email at etri.re.kr,28,25,258,160,2019,1982,Woojin Kim,Verified email at etri.re.kr Electronics and Telecommunications Research Institute None,"sensor network,multi-agent,networked control",874
11881,7030,No verified email,44,31,300,186,2020,1912,Inderpreet Singh,"Department of Electronics, SGTB Khalsa College nanomaterials None","nanomaterials,optoelectronics",3125
12041,6961,Verified email at utwente.nl - ,50,40,162,124,2019,1987,Guus Rijnders,Professor Nano Electronic Materials Homepage None,"Complex oxides,PLD,PiezoMEMS,Condensed matter physics",536
11928,8487,No verified email - ,49,39,273,193,2019,1925,A.M.PRASANNA KUMAR,PROFESSOR ELECTRONICS Homepage None,,3174
12248,9846,No verified email,46,43,283,243,2020,1980,Wei Chen,"Graduate Institute of Biomedical Electronics and Bioinformatics, National Taiwan University Pattern Recognition None",Pattern Recognition,913
12383,4249,No verified email,56,35,174,88,2019,1989,Y.Lee,Samsung electronics chip power model None,chip power model,383
12441,9187,Verified email at vt.edu - ,52,46,202,162,2019,1997,Rolando Burgos,"Professor at  Virginia Tech , Center for Power Electronics Systems (CPES)","Power electronics,power electronics based systems,renewable energy,power systems,control theory",480
100,81,No verified email,5,5,2,1,2018,2011,S. F Ausordin,wireless communication centre (WCC) telecommunication None,"telecommunication,microwave",21
127,101,Verified email at hhi.fraunhofer.de,8,7,6,5,2019,2004,Benjamin Schubert,"Wireless Communications and Networks Dept.,  Fraunhofer Heinrich Hertz Institute None","Nonlinear systems,identification,digital predistortion",18
12562,5062,Verified email at eedept.kobe-u.ac.jp - ,58,37,211,144,2019,1973,Minoru Fujii （藤井　稔）,"Department of Electrical and Electronic Engineering, Graduate School of Engineering,  Kobe University None","Material science,Nanomaterial",578
13700,7750,Verified email at unimelb.edu.au,58,49,192,135,2020,1994,Dragan Nesic,"Professor, Department of Electrical and Electronic Engineering,  University of Melbourne None",control engineering,504
13703,5601,Verified email at ghosh77.com - ,48,35,170,112,2019,1879,Sajal Ghosh,Electrical and Electronics Engineer Homepage None,EEE,1158
13744,7167,Verified email at dei.unipd.it,55,42,279,165,2019,1981,Enrico Zanoni,"Professor, Electronics,  University of Padova None","Microelectronics,electron devices,GaN and GaAs transistors,GaN LEDs,GaN lasers",777
13864,10386,No verified email,50,46,59,59,2019,2009,Jun Song Chen,University of Electronic Science and Technology of China nanomaterials None,"nanomaterials,nanotechnology,energy storage,batteries and supercapacitor",76
13891,3133,Verified email at ing.uniroma2.it,57,30,130,71,2019,1980,Riccardo Marino,"Professor, Department of Electronic Engineering,  University of Rome, Tor Vergata None",control theory and applications,240
13883,10710,Verified email at uestc.edu.cn,59,49,287,261,2020,1989,Peng Xu,Verified email at uestc.edu.cn University of Electronics Science & Technology of China None,"BCI,EEG analysis，EEG Brain network,Pattern analysis",789
13916,7385,Verified email at ust.hk - ,54,44,125,98,2019,1998,Daniel P. Palomar,"Department of Electronic & Computer Engineering, Department of Industrial Engineering & Decision Homepage None","convex optimization,financial engineering,graph learning,time series forecasting,signal processing",315
13989,8904,Verified email at tdt.edu.vn - ,50,39,282,215,2021,1983,Preecha Yupapin,"Prof. of  Ton Duc Thang University , Faculty of Electrical & Electronics Engineering",Head of Computational Optics Research Group,1252
184,171,Verified email at intel.com,7,7,7,6,2016,2007,Mahima Mehta,"Systems Engineer,  Intel  Mobile Communications",Radio Resource and Mobility Management in LTE Heterogeneous Networks,17
186,182,Verified email at oulu.fi - ,6,6,5,5,2019,2011,Markus Leinonen, / Centre for Wireless Communications University of Oulu None,"Wireless Sensor Networks,Compressed Sensing,Rate-Distortion Theory,Information Theory,Distributed Optimization",21
189,189,Verified email at ee.oulu.fi,6,6,5,5,2019,2015,Jude Okwuibe,"Researcher, Centre for Wireless Communication,  University of Oulu , Finland","Network security,Virtual networks,SDN,SDM,and HIP.",14
193,177,Verified email at ee.oulu.fi,6,6,6,5,2017,2012,Hamidreza Bagheri,"Centre for Wireless Communications (CWC),  University of Oulu None",Wireless Communication,17
195,189,Verified email at tu-dresden.de - ,7,7,6,6,2018,2011,Najeeb ul hassan,Vodafone Chair Mobile Communications Systems  Dresden University of Technology  (TU Dresden),,18
196,24,Verified email at bmw.de,9,2,8,0,2018,1969,Rudolf Strasser,Intel Mobile Communications semiconductors None,"semiconductors,electronics,TCAD,simulation,process technology",34
14002,10103,Verified email at uestc.edu.cn,33,29,420,289,2019,1981,Jin Jian Xun,Verified email at uestc.edu.cn University of Electronic Science and Technology of China None,Applied superconductivity,3159
213,126,Verified email at icesi.edu.co,7,5,7,4,2019,1889,Gonzalo Llano Ramirez,"Professor of Wireless Communications and Digital Communications,  Universidad Icesi None","Wireless Communications,Vehicular Networks,Precision agriculture",62
