citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
410,297,Verified email at utm.my - ,12,10,13,11,2019,1987,Dr. Nor Azman Ismail,"Assoc Prof. of Human Computer Interaction,  Universiti Teknologi Malaysia None","Human Computer Interaction,Image Retrieval,Webometrics",87
410,340,Verified email at cs.cmu.edu,9,9,9,8,2019,1893,J Derek Lomas PhD,"Human Computer Interaction Institute,  Carnegie Mellon University None","Games and Learning,A/B testing,Learning Science,Online Controlled Experiments,Design",38
415,413,Verified email at ist.psu.edu,7,7,6,6,2016,2012,Saijing Zheng,"PhD Student of Human Computer Interaction,  Pennsylvania State University   ","Human Computer Interaction,CSCW,Massive Open Online Courses (MOOCs)",10
433,411,Verified email at cardiff.ac.uk - ,11,10,14,12,2019,2010,Nervo Xavier Verdezoto,"Lecturer in Human-Computer Interaction,  Cardiff University None","HCI,CSCW,Pervasive Computing,Health Informatics,Sustainable HCI",47
4174,1415,Verified email at idsia.ch,33,20,69,35,2019,1988,Linda C. van der Gaag,"Senior researcher, Dalle Molle Institute for Artificial Intelligence Research, Lugano, Switzerland Probabilistic Graphical Models None","Probabilistic Graphical Models,Bayesian Networks,Decision-support Systems",164
4190,1956,Verified email at leeds.ac.uk - ,36,22,96,51,2019,1982,Eric Atwell,"Professor of Artificial Intelligence for Language, School of Computing,  Leeds University None",Corpus Linguistics and Artificial Intelligence,330
4223,2907,Verified email at ge.com,24,18,51,29,2019,1975,James Miller,"Senior Principal Scientist, Artificial Intelligence, GE Global Research Medical Image Analysis None","Medical Image Analysis,Artificial Intelligence,Computer Vision,Visualization",115
4241,1819,No verified email - ,35,23,71,52,2019,1997,Tian Jin,"Professor of Artificial Intelligence, Central South University Homepage None",AI,127
4276,2104,Verified email at ai.rug.nl - ,33,23,74,52,2019,1993,Bart Verheij,"Artificial Intelligence,  University of Groningen None","Artificial Intelligence,Argumentation,Artificial Intelligence and Law,Computational Argumentation,Forensic Science",201
4361,845,Verified email at iis.uni-hildesheim.de,37,15,103,22,2019,1987,Klaus-Dieter Althoff,German Research Center on Artificial Intelligence and  University of Hildesheim None,"Case-Based Reasoning,Knowledge-Based Systems,Semantic Technologies",305
4401,1891,Verified email at qub.ac.uk - ,28,19,76,44,2019,1990,Weiru Liu,"Professor of Artificial Intelligence, University of Bristol Homepage None","Artificial Intelligence,Data Analytics,Information Fusion,Intelligent Autonomous Systems",253
4433,1507,Verified email at iiia.csic.es - ,30,19,73,34,2019,1993,Josep LLuis Arcos,"Research Scientist, Artificial Intelligence Research Institute (IIIA- CSIC )","Artificial Intelligence,Machine Learning,Smart Health Care,Self-* Systems,Music Information Retrieval",165
4635,2684,Verified email at rug.nl - ,33,25,76,56,2019,1995,Marco Wiering,"Institute of Artificial Intelligence and Cognitive Engineering,  University of Groningen None","Artificial Intelligence,machine learning,deep learning,computer vision,reinforcement learning",199
4597,3404,Verified email at utm.my - ,32,26,120,80,2020,1994,Siti Mariyam Shamsuddin,"Director,  UTM  Big Data Centre. PhD in Artificial Intelligence; BSc and MSc in Mathematics","Big Data Computing,Pattern Recognition,Soft Computing and Intelligent Graphics Processing",541
487,221,Verified email at iastate.edu - ,6,5,4,4,2018,2007,Paul Mangiamele,"Human Computer Interaction and Bioinformatics PhD,  Iowa State University None","User Experience,User-centered Design,Bioinformatics,Next Generation Sequencing,Programming",13
488,419,Verified email at cs.cmu.edu,9,9,9,9,2017,2009,Kerry Shih-Ping Chang,"PhD student of Human-Computer Interaction,  Carnegie Mellon University None","Human-Computer Interaction,Programming Tools,Mobile Devices,Personal Information Management,Data Visualization",21
502,382,Verified email at newcastle.ac.uk - ,11,10,12,10,2019,2007,Ahmed Kharrufa,"Lecturer (assistant professor) in Human Computer Interaction,  Newcastle University None","Human Computer Interaction,Technology Enhanced Learning,CSCL",59
511,223,Verified email at informatik.uni-hamburg.de,11,7,14,7,2019,1993,Martin Christof Kindsmüller,Acting Professor of Human-Computer Interaction  Human-Computer Interaction None,"Human-Computer Interaction,Engineering Psychology,Cognitive Psychology,Cognitive Ergonomics,Computer Science",162
529,524,Verified email at cs.cmu.edu - ,12,12,13,13,2019,2013,Yang Zhang,"Human-Computer Interaction Institute,  Carnegie Mellon University None","HCI,Sensor,Machine Learning",19
582,182,Verified email at coventry.ac.uk - ,12,9,16,7,2017,1997,John Halloran,"Senior Lecturer in Human Computer Interaction,  Coventry University None","HCI,sociotechnical systems,CSCW,human factors",46
616,456,Verified email at bath.ac.uk - ,13,11,15,13,2019,2007,Simon L. Jones,"Lecturer in Human-Computer Interaction,  University of Bath None","HCI,digital footprints,privacy,personal informatics,healthcare",50
686,637,Verified email at acm.org - ,15,13,21,19,2019,2011,Oliver Korn,"Professor of Human Computer Interaction, Offenburg University Homepage None","Assistive Technology,Simulations,Gamification,Game Design",64
687,632,Verified email at andrew.cmu.edu - ,11,11,11,11,2019,2007,Julian Andres Ramos Rojas,"PhD Student, Human-computer Interaction Institute, School of Computer Science,  Carnegie Mellon None","Human-computer Interaction,Machine Learning,Artificial Intelligence",18
708,372,Verified email at brighton.ac.uk,14,9,16,9,2019,2004,Sanaz Fallahkhair,"PhD. Senior Lecturer in Human Computer Interaction,  University of Brighton None","Ubiquitous Computing,Human Computer Interaction,User Modeling and User Experience Design,Data Visualisation,Machine learning",50
4641,1542,Verified email at donders.ru.nl,35,21,83,37,2019,1986,Peter Desain,"Professor of artificial intelligence,  Radboud University Nijmegen None","Brain Computer Interfaces,Artificial Intelligence,Music Cognition,Cognitive Neuro-science",234
4772,2711,Verified email at uvt.nl - ,26,16,68,32,2019,1991,Eric Postma,"Professor Artificial Intelligence,  Tilburg University None",Artificial Intelligence,265
4779,3406,Verified email at coventry.ac.uk - ,31,24,74,55,2019,1996,Vasile Palade,"Professor of Artificial Intelligence and Data Science,  Coventry University None","Machine Learning,Data Science",265
4905,2267,Verified email at dfki.de,34,21,148,74,2019,1990,Josef van Genabith,DFKI German Research Center for Artificial Intelligence Natural Language Processing None,"Natural Language Processing,Machine Translation,Computational Linguistics,Computational Semantics",342
4910,673,Verified email at ai.sri.com - ,31,13,55,15,2018,1931,Richard Waldinger,"Artificial Intelligence Center,  SRI International None","artificial intelligence,theorem proving,program synthesis,question answering,planning",149
4914,3998,Verified email at decsai.ugr.es,29,28,48,42,2019,2006,Francisco Javier Cabrerizo,"Associate Professor of Computer Science and Artificial Intelligence,  University of Granada None","Soft Computing,computing with words,consensus,fuzzy logic,multiple criteria decision making",133
5125,2068,Verified email at dsic.upv.es - ,37,21,139,74,2019,1986,Vicent Botti,VRAIN Valencian Research Institute for Artificial Intelligence.  Universitat Politècnica de València None,"Artificial Intelligence,Multiagent Systems,Agreement Technologies,Agent-Based Simulation,Affective agents",467
5187,5176,Verified email at fb.com - ,23,23,31,31,2019,2012,Omer Levy,Facebook Artificial Intelligence Research Homepage None,"Natural Language Processing,Machine Learning,Artificial Intelligence",58
5268,3698,Verified email at decsai.ugr.es - ,26,21,40,31,2019,2003,Jesus Alcala-Fdez,"Associate Professor of Computer Science and Artificial Intelligence,  University of Granada None","Association rules,Evolutionary fuzzy systems,Multiobjective learning,Data Mining Software",111
725,387,Verified email at cmu.edu - ,14,10,16,11,2019,1975,Paul Pangaro,"Professor of the Practice in the Human-Computer Interaction Institue,  Carnegie Mellon None","Design,interaction design,HCI,cybernetics,conversation",59
760,439,Verified email at hs-heilbronn.de - ,15,12,22,14,2019,2007,Gerrit Meixner,"Professor for Human-Computer-Interaction, Heilbronn University Homepage None",Human-Computer-Interaction,118
777,529,Verified email at glyndwr.ac.uk,12,9,14,9,2017,1994,Richard Picking,"Professor of Human-Computer Interaction,  Glyndwr University None",HCI,58
781,688,Verified email at hs-coburg.de - ,17,16,27,25,2019,2007,Jens Grubert,Associate Professor of Human-Computer Interaction in the Internet of Things at Coburg University Homepage None,"Mixed Reality,Augmented Reality,Virtual Reality,Human-Computer Interaction,Computer Vision",90
5035,2945,Verified email at dsic.upv.es - ,31,21,100,54,2020,1804,Damián López,VRAIN Valencian Research Institute for Artificial Intelligence -  UPV None,"Grammatical inference,finite automata,formal languages",3016
812,507,Verified email at uni-wuerzburg.de,16,14,25,17,2019,2006,Birgit Lugrin,"Human Computer Interaction,  University of Wuerzburg None","Virtual Agents,Multiagent systems,Social Robotics",84
889,743,No verified email,11,11,12,11,2019,1993,Jahan Shuvo,"PhD in Informatics- Human Computer Interaction, Indiana University Philosophy of Technology None","Philosophy of Technology,Social Computing,Technology and Culture",51
1035,667,Verified email at kth.se - ,15,11,18,12,2019,1986,Cecilia Katzeff,"Associate professor in human-computer interaction,  KTH None","sustainable interaction design,sustainable consumption,research through design,practice change,social practice theory",57
1136,588,Verified email at um.si,18,12,33,17,2019,1988,Matjaž Debevc,"Assoc. Prof. of Computer Science, Human-Computer Interaction,  University of Maribor None","Human-Computer Interaction,Accessibility,Disability,E-Learning,Deaf",188
1178,735,Verified email at comm.rwth-aachen.de - ,17,14,25,20,2019,2006,Katrin Arning,"Human-Computer-Interaction Centre,  RWTH Aachen University None","Human Computer Interaction,Technology Acceptance,User Diversity",71
5323,1759,Verified email at decsai.ugr.es - ,38,20,90,35,2019,1987,Luis M. de Campos,"Professor of Computer Science and Artificial Intelligence,  Universidad de Granada , Spain","Artificial Intelligence,Machine Learning,Bayesian Networks,Information Retrieval,Recommender Systems",212
5397,954,Verified email at tu-clausthal.de - ,35,14,101,25,2019,1978,Jürgen Dix,"Professor, Chair for Artificial Intelligence, Vice-Dean of Faculty,  TU Clausthal None","Artificial Intelligence,Logics of strategic Reasoning,Multi-Agent Systems,Deductive Databases,Non-monotonic Reasoning",330
5329,3334,Verified email at fi.upm.es,40,33,121,87,2019,1,Javier Bajo,"Full Professor at Department of Artificial Intelligence, Ontology Engineering Group,  UPM None","Artificial Intelligence,Multi-agent Systems,Case-based Reasoning,Information Fusion,Social Computing",718
5413,3599,Verified email at fel.cvut.cz - ,27,23,47,42,2019,2003,Tomas Pevny,"Artificial Intelligence Center,  Czech Technical University in Prague None","unsupervised learning,steganography,steganalysis,network security",116
5510,1548,Verified email at decsai.ugr.es,43,21,103,48,2019,1985,Serafín Moral,"Dept. Computer Science and Artificial Intelligence,  University of Granada None","Artificial intelligence,Uncertainty,Imprecise Probability,Bayesian Networks",265
5617,4279,Verified email at cs.nyu.edu - ,12,12,16,16,2019,2007,Y-Lan Boureau,"Research scientist, Facebook Artificial Intelligence Research Homepage None",,22
5559,3216,Verified email at rug.nl - ,38,29,85,63,2019,1990,Niels Taatgen,"Professor of Artificial Intelligence,  University of Groningen None","Cognitive Science,Cognitive Modeling,Artificial Intelligence,Neuromorphic computing",223
5655,2086,Verified email at rmit.edu.au - ,37,22,101,59,2019,1986,Lin Padgham,"Professor of Artificial Intelligence,  RMIT University None","Multiagent systems,Intelligent agents,Agent based simulation,Artificial Intelligence",225
5817,2443,Verified email at hw.ac.uk - ,42,25,129,71,2019,1996,Oliver Lemon,"Professor of Artificial Intelligence,  Heriot-Watt University, Edinburgh , Director of Interaction Lab","Spoken Language Understanding,Spoken Dialog Systems,Dialog Systems,Human-Robot Interaction,Multimodal Interfaces",331
1180,494,Verified email at csc.kth.se,17,13,24,16,2020,1997,Eva-Lotta Sallnäs Pysander,"Professor of Human Computer Interaction,  Royal Institute of Technology None","Human computer interaction,Haptic interaction,Computer supported collaborative work,Multimodal interaction",66
1258,673,Verified email at ri.se,17,15,21,18,2019,2003,Anna Ståhl,"Ph D in Human Computer Interaction, RISE (Research Institutes of Sweden) Design None","Design,industrial design,design research,interaction design",45
5762,4827,Verified email at bit.edu.cn - ,34,33,81,72,2020,1958,Jianbing Shen,"Lead Scientist, Inception Institute of Artificial Intelligence (IIAI); Professor,  BIT None","Computer Vision,Autonomous Driving,Artificial Intelligence,Deep Learning,Intelligent Systems",1781
1453,1125,Verified email at kuleuven.be,22,20,38,31,2020,2006,Vero Vanden Abeele,Professor of Human-Computer Interaction Human-Computer Interaction None,"Human-Computer Interaction,Player-Computer Interaction,Tangible and Embodied Intercation,Older adults,Cognitive performance",138
1616,1136,Verified email at ucl.ac.uk - ,22,19,45,38,2019,2003,Duncan Brumby,"Professor of Human-Computer Interaction,  University College London None","Human-Computer Interaction,Cognitive Science",136
1539,962,Verified email at uni-wuerzburg.de - ,21,15,52,31,2019,1997,Marc Erich Latoschik,"Chair for Human-Computer Interaction,  Würzburg University None","Human-Computer Interaction,Virtual Reality (VR/AR/MR),Embodiment,Multimodal Interfaces,Artificial Intelligence",209
1734,1347,Verified email at stamper.org - ,22,19,33,27,2019,2005,John Stamper,"Human-Computer Interaction Institute, Carnegie Mellon University Homepage None","Artificial Intelligence,Educational Data Mining,Intelligent Tutoring Systems",110
1741,655,Verified email at cs.cmu.edu,20,14,47,23,2019,1989,Jill Fain Lehman,"Adjunct Professor,  Carnegie Mellon Univ ., Human-Computer Interaction Institute","NLP,HCI,HRI",128
1767,1265,Verified email at cs.cmu.edu,11,11,13,12,2019,1992,Geoff Kaufman,"Assistant Professor, Human-Computer Interaction Institute,  Carnegie Mellon University None","Fiction,Games,Human-Computer Interaction,Computer-Mediated Communication",44
1749,676,Verified email at bath.ac.uk - ,19,13,29,16,2019,1995,Leon Watts,"Human-Computer Interaction Group, Department of Computer Science,  University of Bath , UK","Human-Computer Interaction,Computer-Supported Collaborative Work,Cognitive Rehabilitation,Human-Robot Interaction",113
1771,1195,Verified email at it.uu.se - ,19,16,32,26,2019,2003,Åsa Cajander,Professor in Human Computer Interaction Homepage None,"Human Computer Interaction,Computing Education Research,Software Engineering,Engineering Education,Computer Science Educatio",148
5906,2733,Verified email at dfki.de,36,20,69,44,2019,1942,Marc Schröder,"Senior Researcher,  German Research Center for Artificial Intelligence  (DFKI) GmbH","intuitive human-machine interaction,speech synthesis,emotion-oriented computing,affective computing",151
6360,5534,Verified email at uoguelph.ca - ,31,29,58,53,2019,1964,Graham Taylor, and Vector Institute for Artificial Intelligence University of Guelph None,Machine Learning,172
6265,3478,Verified email at uj.ac.za - ,37,28,160,86,2020,1974,Tshilidzi Marwala,"Professor of Artificial Intelligence,  University of Johannesburg None","Artificial Intelligence,Bayesian Updating,Finite Element Updating,Structural Monitoring,Structural Dynamics",764
6502,2196,Verified email at decsai.ugr.es,40,23,106,55,2019,1968,Juan Luis Castro,Professor of Computer Science and Artificial Intelligence.  University of Granada None,"Artificial Intelligence,Fuzzy Logic,Soft Computing,Computational Intelligence,Conversational Agents",333
7090,3778,Verified email at uvt.nl - ,38,28,80,55,2019,1997,Max Louwerse,"Professor Cognitive Psychology and Artificial Intelligence,  Tilburg University None","Cognitive Science,Artificial Intelligence,Psycholinguistics,Computational Linguistics,Virtual Reality",210
6721,2857,Verified email at cs.uns.edu.ar - ,36,23,112,55,2020,1971,Guillermo R. Simari,Professor Emeritus in Logic for Computer Science and Artificial Intelligence Homepage None,"Artificial Intelligence,Argumentation,Belief Revision",523
7144,3698,Verified email at science.ru.nl - ,44,30,125,83,2019,1990,Tom Heskes,"Professor of Computer Science and Artificial Intelligence,  Radboud University Nijmegen None","Machine Learning,Data Science,Deep Learning,Artificial Intelligence",319
7388,4327,Verified email at ecs.soton.ac.uk - ,38,32,89,77,2020,1991,Sarvapali D. (Gopal) Ramchurn,"Professor of Artificial Intelligence,  University of Southampton None","Artificial Intelligence,Multi-Agent Systems,Human-Machine Teaming,Responsible AI",226
7516,4261,Verified email at cs.tu-darmstadt.de - ,46,33,147,115,2019,2000,Kristian Kersting,"Professor of Artificial Intelligence and Machine Learning,  TU Darmstadt None","Artificial Intelligence,Statistical Relational Learning,Probabilistic Programming,Tractable Models,Plant Phenotyping",368
7717,1966,Verified email at iiia.csic.es - ,46,23,117,46,2019,1976,Ramon Lopez de Mantaras,"Research Professor, Artificial Intelligence Research Institute, IIIA- CSIC , Barcelona","Artificial Intelligence,Machine Learning,Case-Based Reasoning,Robotics,Computational Creativity",380
1776,1054,Verified email at idc.ac.il - ,18,16,23,20,2019,2001,Oren Zuckerman,"Assistant Professor of Human Computer Interaction,  IDC Herzliya None","Human-Computer Interaction,Tangible User Interfaces,Human Robot Interaction,Child Computer Interaction,Constructionism",68
1956,1371,Verified email at ianli.com - ,14,11,15,11,2013,2003,Ian Li,"Human-Computer Interaction Institute, Carnegie Mellon University Homepage None","human-computer interaction,personal informatics,ubiquitous computing,design,quantified self",25
2277,1040,Verified email at city.ac.uk - ,25,16,43,26,2019,1991,Stephanie Wilson,"Professor in Human-Computer Interaction, City, University of London Homepage None","Usability,HCI,CSCW,Accessibility",87
1996,648,Verified email at tomgross.net,21,10,42,10,2019,1995,Tom Gross,"Full Professor and Chair of Human-Computer Interaction, University of Bamberg Human-Centred Computing None","Human-Centred Computing,HCI,CSCW,UbiComp",288
2285,847,Verified email at uniud.it - ,20,13,24,15,2018,1996,Roberto Ranon,"Assistant Professor of Computer Science, Human-Computer Interaction Lab,  University of Udine None","Human-Computer Interaction,3D Graphics,Artificial Intelligence",61
2296,1393,Verified email at comp.lancs.ac.uk,26,21,50,36,2019,2001,Corina Sas,"Professor in Human-Computer Interaction and Digital Health,  Lancaster University None","Human-computer interaction,Digital health,User experience,Well being and mental health technologies,Memory technologies",139
2495,670,Verified email at haw-aw.de,20,8,31,8,2017,1998,Dominikus Heckmann,Professor for Human Computer Interaction at Technische Hochschule Amberg-Weiden User Modeling None,"User Modeling,Context-Awareness,Formal Languages,Semantic Web,Artificial Intelligence",86
2496,1891,Verified email at austin.utexas.edu - ,23,22,31,28,2019,2006,Min Kyung Lee,"Professor of Human-Computer Interaction,  University of Texas at Austin , Carnegie Mellon University","Computer-Supported Cooperative Work,Human-Centered AI,Algorithmic Fairness,Algorithmic Management,Human-Robot Interaction",51
2613,1431,Verified email at alum.mit.edu - ,27,20,49,39,2019,2000,Max Van Kleek,"Associate Professor of Human-Computer Interaction, Dept of Computer Science, University of Oxford Homepage None","Human-Computer Interaction,Artificial Intelligence,Personal Information Management",127
2642,1586,Verified email at qut.edu.au - ,26,20,68,50,2019,1987,Margot Brereton,"Professor, Human-Computer Interaction,  Queensland University of Technology None","Human-Computer Interaction,Engineering Design,Participatory Design,Co-Design,Interaction Design",243
7839,6249,Verified email at cs.washington.edu - ,36,36,77,76,2019,2002,Yejin Choi, / Allen Institute for Artificial Intelligence University of Washington None,"Natural Language Processing,Deep Learning,Artificial Intelligence,Commmonsense",136
8303,5178,Verified email at qmul.ac.uk - ,43,30,128,89,2019,1987,Simon Lucas,"Professor of Artificial Intelligence,  Queen Mary University of London None","Artificial Intelligence,Games,Evolutionary Computation,Noisy Optimisation,Neural Networks",343
8807,2751,Verified email at allenai.org - ,40,27,87,57,2019,1985,Peter Clark,Allen Institute for Artificial Intelligence (AI2) Homepage None,Artificial Intelligence,202
9288,3559,Verified email at upf.edu - ,48,33,107,71,2019,1986,Hector Geffner,"ICREA &  Universitat Pompeu Fabra , Artificial Intelligence and Machine Learning Group, DTIC","Artificial Intelligence,Automated Planning,Machine Learning,Cognitive Science",205
8855,3788,Verified email at cs.ucl.ac.uk - ,49,30,140,90,2019,1974,Anthony Hunter,"Professor of Artificial Intelligence,  University College London None","Knowledge representation and reasoning,Argumentation,Inconsistency",319
9301,2714,Verified email at mcgill.ca - ,53,30,132,74,2019,1975,Rolando Del Maestro,"Neurosurgical Simulation and Artificial Intelligence Learning Centre, McGill UniversityUnknown Homepage None","Neurosurgical Simulation,Brain Tumor Treatment,First interest,Second interest",284
9552,2080,Verified email at cs.vu.nl - ,39,22,99,49,2019,1812,Michel Klein,"Assistant Professor Artificial Intelligence,  VU University Amsterdam None","Artificial Intelligence,Ambient Intelligence,Modelling",268
9685,8174,Verified email at decsai.ugr.es - ,38,36,56,52,2019,2006,Alberto Fernández,"Assistant Professor in Computer Science and Artificial Intelligence,  University of Granada None","Imbalanced Classification,Big Data Analytics,Data Science,Ensemble Learning,Computational Intelligence",103
9812,8688,Verified email at inceptioniai.org - ,37,34,62,58,2019,2006,Shengcai Liao,"Lead Scientist, Inception Institute of Artificial Intelligence (IIAI) Homepage None","Face Recognition,Person Re-identification,Video Surveillance,Pattern Recognition",103
9960,5541,Verified email at unipd.it - ,48,38,116,91,2019,1995,Marco Zorzi,"Professor of Cognitive Psychology and Artificial Intelligence,  University of Padova , Italy","neural networks,deep learning,cognitive psychology,cognitive neuroscience",209
2753,1937,Verified email at uts.edu.au - ,29,23,77,59,2019,1998,Elise van den Hoven,"Professor of Human-Computer Interaction, Faculty of Engineering and IT,  UTS  & Associate professor","interaction design,tangible interaction,everyday remembering,design research,human-computer interaction",204
2992,1369,Verified email at im.uu.se,25,17,67,33,2020,1986,Annika Waern,"Professor in Human-Computer Interaction,  Uppsala University None","Pervasive games,games,Embodied Interaction,Play",179
3234,1523,Verified email at kth.se,26,19,52,29,2019,1993,Jan Gulliksen,"Professor of Human Computer Interaction,  KTH Royal Institute of Technology None","Human Computer Interaction,User-centred design,Usability,Accessibility,Interaction Design",214
3407,1426,Verified email at mdx.ac.uk,26,19,68,34,2019,1926,B L William Wong,"Professor of Human-Computer Interaction,  Middlesex University None","Human-computer interaction,visual analytics,representation design,naturalistic decision making,cognitive systems engineering",273
3420,2423,Verified email at unifr.ch - ,29,22,65,43,2019,1996,Denis Lalanne,"Professor of Human Computer Interaction, Human-IST Institute,  University of Fribourg None","Multimodal interfaces,Information visualization,Human Computer Interaction,Human-IST",219
3431,2650,Verified email at indiana.edu,29,25,73,58,2019,1998,Jeffrey Bardzell,"Professor of Human-Computer Interaction Design,  Indiana University None","HCI,design,aesthetics,experience design,creativity",204
3788,1651,Verified email at vt.edu - ,22,16,44,27,2019,1985,Andrea Kavanaugh,"Center for Human-Computer Interaction,  Virginia Tech None","HCI,social media,communication behavior,communication effects",135
4216,1757,Verified email at york.ac.uk,30,20,79,42,2019,1992,Helen Petrie,Professor of Human Computer Interaction accessibility None,"accessibility,human computer interaction",302
4249,2071,Verified email at uni-konstanz.de - ,36,23,106,49,2019,1990,Harald Reiterer,"Professor of Human-Computer Interaction,  University of Konstanz , Germany","Human-Computer Interaction,Usability,Interaction Design,Information Visualization",426
4584,3296,Verified email at uni-hamburg.de - ,37,30,107,86,2019,1973,Frank Steinicke,"Professor of Human-Computer Interaction,  University of Hamburg , Department of Informatics","Human-Computer Interaction,Natural User Interfaces,Virtual Reality,3D User Interfaces,Spatial User Interaction",377
10265,6666,Verified email at ieee.org - ,41,33,95,63,2019,1988,Yun Li  (李 耘),Director of Dongguan Industry 4.0 Artificial Intelligence Laboratory Homepage None,"Computational Intelligence,Control Systems Engineering,Design Automation,Intelligent Systems",232
10418,5763,Verified email at brown.edu - ,34,29,55,45,2019,1996,Thomas Serre, and ANR-3IA Artificial and Natural Intelligence Toulouse Institute Brown University None,"computational neuroscience,computer vision,perception,behavior,object recognition",147
10437,8705,Verified email at csail.mit.edu - ,5,4,4,4,2018,2004,Robert Altshuler,MIT Computer Science and Artificial Intelligence Lab Homepage None,"Computational Biology,Genomics,Regulatory Genomics,Population Genetics",8
10323,2774,Verified email at vu.nl - ,45,21,250,73,2020,1976,Jan Treur,"Full Professor of Artificial Intelligence,  VU University Amsterdam None","AI,cognitive modeling,social modeling,mental and social networks,adaptive networks",837
10490,7806,Verified email at uts.edu.au - ,56,46,198,152,2019,1991,"Jie LU (FIEEE, FIFSA)","Distinguished Professor, Associate Dean (Research), Director of Center for Artificial Intelligence Homepage None","Computational Intelligence,Fuzzy Transfer Learning,Decision support systems,Recommender systems,Concept drift",520
10896,4355,Verified email at uwe.ac.uk - ,34,20,65,29,2019,1930,Jim Smith,"Professor in Interactive Artificial Intelligence,  University of the West of England None",Artificial Intelligence,164
10527,9024,Verified email at fci-cu.edu.eg - ,43,40,270,244,2020,1970,Aboul Ella Hassanien Ali,"Fac.of Computers and Artificial Intelligence, Scientific Research Group in Egypt,  Cairo  University None","Swarm optimization,Biomedical Image processing,Machine Learning,Intelligent system,Internet of Things",1022
10981,4705,Verified email at bristol.ac.uk - ,50,33,124,83,2019,1989,Peter Flach,"Professor of Artificial Intelligence, Department of Computer Science,  University of Bristol None","Artificial Intelligence,Data Science,Machine Learning,Data Mining",328
10996,4945,Verified email at mit.edu,28,23,33,27,2014,2003,Stefan Washietl,"Computer Science and Artificial Intelligence Lab,  MIT None","Genomics,RNA Biology,Computational Biology",51
4665,2756,Verified email at newcastle.ac.uk - ,32,28,61,56,2019,2004,David Kirk,"Professor of Human-Computer Interaction,  Newcastle University None","HCI,Design,CSCW,Urban Informatics",140
11422,3361,Verified email at ed.ac.uk,55,25,155,62,2019,1842,Johanna Moore,"Professor of Artificial Intelligence and Head of School of Informatics,  University of Edinburgh None","Natural language processing,computational linguistics,artificial intelligence,cognitive science,discourse",329
6443,5091,Verified email at cs.cmu.edu - ,43,41,72,67,2019,2007,Chris Harrison,"Professor of Human-Computer Interaction,  Carnegie Mellon University None","Input,Mobile Devices,Context Awareness,Natural User Interfaces,Mobile Sensing",109
5497,4302,Verified email at ucl.ac.uk - ,33,29,87,80,2019,2000,Anna L Cox,"Professor of Human Computer Interaction,  University College London None","Human-Computer Interaction,Cognitive Science",234
6645,2001,Verified email at oulu.fi,30,18,52,28,2018,1985,Kari Kuutti,"Professor in Human-Computer Interaction,  University of Oulu None",,134
7302,3139,Verified email at uniud.it - ,47,31,127,81,2019,1989,Luca Chittaro,"Full professor of Human-Computer Interaction,  University of Udine , Italy","Serious Games,Persuasive Technology,Mobile HCI,Health and Safety,Aviation",205
7374,4896,Verified email at york.ac.uk - ,38,31,107,81,2020,1995,Paul Cairns,"Professor in Human-Computer Interaction,  University of York None","Human Computer Interaction,Player Experience,Modelling Interactions,Research Methods",238
8314,3390,Verified email at iupui.edu,37,24,102,51,2019,1854,Wade Mitchell,"Lecturer of Human-Computer Interaction,  Indiana University None","Speech interaction,uncanny valley,cognitive load,non-traditional HCI",389
8527,5141,Verified email at sbg.ac.at,40,31,201,155,2019,1990,Manfred Tscheligi,"Professor für Human-Computer Interaction,  University of Salzburg None",Human-Computer Interaction,739
9095,4697,Verified email at ucl.ac.uk - ,50,35,198,115,2019,1985,Ann Blandford,"Professor of Human–Computer Interaction,  UCL None","Human–Computer Interaction,human factors,patient safety,healthcare,information interaction",585
13120,6762,Verified email at iiia.csic.es - ,37,27,91,58,2020,1997,Christian Blum,"Senior Research Scientist, Artificial Intelligence Research Institute (IIIA- CSIC )","Metaheuristics,Hybrid Metaheuristics,Matheuristics,Swarm Intelligence,Combinatorial Optimization",255
9848,5447,Verified email at cs.cmu.edu - ,48,34,171,110,2019,1993,Carolyn Penstein Rose,"Language Technologies Institute and Human-Computer Interaction Institute,  Carnegie Mellon University None","Computational Linguistics,Discourse Analysis,Computer Supported Collaborative Learning",433
13409,3340,Verified email at cs.bham.ac.uk - ,50,19,134,43,2019,1934,Aaron Sloman,"Honorary professor of artificial intelligence and cognitive science, School of Computer Science Homepage None","Philosophy,philosophy of mathematics,artificial intelligence,cognitive science,evolution of information processing (meta-mor",545
13601,12728,Verified email at uea.ac.uk - ,53,52,207,194,2020,1989,Ling Shao,"CEO and Chief Scientist, Inception Institute of Artificial Intelligence (IIAI), Abu Dhabi, UAE Homepage None","Computer Vision,Deep Learning,Machine Learning,Medical Imaging,Vision and Language",496
14294,10379,Verified email at uco.es - ,44,40,140,121,2019,1992,Sebastián Ventura,"Professor of Computer Science and Artificial Intelligence,  University of Cordoba None","Machine Learning,Data Mining,Big Data,Genetic Programming and Evolutionary Computation,Computational Intelligence",388
14779,4980,Verified email at ugr.es - ,51,33,141,85,2020,1970,José Luis Verdegay,"Professor of Computer Science and Artificial Intelligence,  University of Granada None","Computational Intelligence,Artificial Intelligence,Metaheuristics,Fuzzy Mathematical Programing,Autonomous Decision Systems",360
