citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
84,84,Verified email at lancaster.ac.uk,4,4,2,2,2019,2012,Joseph Gardiner,"Bristol Cyber Security Group, University of Bristol;  Lancaster University None","Security,Privacy,Malware,Network Security",9
91,90,Verified email at mail.smu.edu - ,5,5,5,5,2017,2014,Jake Drew,"Postdoctoral Fellow - Darwin Deason Institute for Cyber Security,  SMU None","Classification,Bioinformatics,Economics of Cybercrime",21
92,41,Verified email at dardick.net - ,6,4,3,1,2017,2005,Glenn S. Dardick,Professor of Cybersecurity Homepage None,"Cyber Forensics,Digital Forensics,Cybersecurity",17
92,92,Verified email at berkeley.edu - ,6,6,3,3,2019,2014,Nick Merrill,"Center for Long-Term Cybersecurity,  UC Berkeley None","biosensing,security games",21
92,92,Verified email at hmarco.org - ,4,4,3,3,2019,2013,Hector Marco,Assistan Professor in Cybersecurity Homepage None,"Security,virtualization,Operating systems,Kernel Programming,tenancy",30
98,61,Verified email at istanbul.edu.tr - ,6,4,4,1,2018,2008,Özgür Can Turna,"Istanbul University-Cerrahpasa, Computer Engineering, Cyber Security Homepage None","Computer Networks,Cyber Security",25
101,69,Verified email at ieee.org,6,5,3,2,2019,2003,Simone Soderi,"Dr.Sc. (Tech),  SMIEEE Independent Cyber-security Researcher Cybersecurity None","Cybersecurity,Wireless Communications,EmSec,Physical Layer Security",22
104,97,Verified email at stats.ox.ac.uk,4,4,2,2,2018,2010,Mark Patrick Roeling,"PhD student Cybersecurity,  University of Oxford None",Unsupervised learning,11
222,32,No verified email,4,3,4,1,1991,1980,Bob Bayn,"Plant Biologist and Network Security Analyst, Utah State University Plant Ecology None","Plant Ecology,Computer Security",6
224,129,Verified email at acm.org,7,6,5,4,2018,2007,Gaspar Modelo-Howard,"Data Scientist (Security), Palo Alto Networks cloud and systems security None","cloud and systems security,web security,malware detection,machine learning,bayesian inference",23
229,221,Verified email at stefanachleitner.com - ,5,5,4,4,2018,2013,Stefan Achleitner,"Palo Alto Networks, Security Research Homepage None","Security,IoT,Machine Learning,Virtualization,Software Defined Networking",16
232,105,Verified email at trustedmobi.com - ,7,6,5,3,2018,1999,Mahbubul Alam,Business & Technology Executive | Entrepreneur | Mobility | IoT | Blockchain | Security | Networking Homepage None,"Autonomous Vehicle,Mobility,Internet of Things,Big Data",22
234,215,No verified email,7,7,4,4,2019,2011,Muamer Mohammed,Assistant Professor of Wireless Communications and Network Security Wireless and Mobile Communications None,"Wireless and Mobile Communications,Computer Security & Privacy,Ad Hoc Networks",49
240,215,Verified email at alazhar.edu.ps - ,11,11,14,12,2019,2001,Ahmed Y. Mahmoud,"Associate Professor  of Information Security, IT Dept. Faculty of EIT,  Al-Azhar University-Gaza None","Cryptography,Information Security,Management Information Systems,Mobile Security",22
104,66,Verified email at ntu.ac.uk - ,6,4,4,2,2019,2009,Doctor Funminiyi Olajide,"Professor of Digital Forensic, Incident Response and Cyber Security Management Homepage None","Digital Forensic,Incident Response,IS Management,Cyber Security",30
106,87,No verified email,5,4,3,2,2016,2008,"Khalid Almuzaini, PhD","Assistant Professor, National Center for Cybersecurity Technology Wireless Sensor Networks None","Wireless Sensor Networks,IoT,Data Mining,Security,Network Intelligence",9
108,108,Verified email at ciabotswana.com - ,5,5,3,3,2016,2011,Trust Mapoka,Senior Cyber Security Expert Homepage None,"Cyber Security Management,Vulnerability Management and Ethical Hacking,Governance Risk and Compliance,Security Operation Center Deployment,Information security and Risk Audit",18
112,74,Verified email at unb.ca,6,6,4,2,2019,2008,Duc-Phong Le,Canadian Institute for Cybersecurity Cryptography & Cybersecurity None,Cryptography & Cybersecurity,23
114,84,No verified email,6,3,3,3,2019,2006,Julien Francq,Airbus - CyberSecurity Cryptography None,"Cryptography,Side-Channel Attacks,Hardware Security,RFID,Computer Arithmetic",55
117,76,Verified email at ntu.ac.uk - ,7,4,4,2,2019,2009,"Dr Funminiyi Olajide, PhD, MSc, MBA, MBSC, AFSsoc, MACFE, FBCS, FHEA (United Kingdom)","Doctor of Digital Forensics, Incidence Response and Cyber Security Management. Homepage None","ISM,Information Assurance,Digital Forensics,Global Business and Cybercrime Security Management.",38
118,118,Verified email at live.rhul.ac.uk - ,4,4,2,2,2019,2013,Wanpeng Li,"Lecturer (Assistant Professor) in Cyber Security, Manchester Metropolitan University Homepage None","Information Security,Identity Management,Web security",19
118,103,Verified email at ut.edu - ,5,4,3,2,2019,2006,"Hwee-Joo Kam, D.Sc., CISSP","Assistant Professor of Cybersecurity,  University of Tampa None",Information Security Behavioral Research,35
121,80,Verified email at nku.edu,3,3,1,1,2019,2007,Ankur Chattopadhyay,"Assistant Professor of Computer Science/Cyber Security,  Northern Kentucky University None","Visual Privacy,Cyber Security Education,Privacy Enhanced Computer Vision,Computer Science Education",25
122,75,Verified email at ecu.edu.au - ,7,6,4,1,2013,2006,Murray Brand,"Senior Lecturer, Digital Forensics and Cyber Security,  Edith Cowan University None","Digital Forensics,Malware,Cyber Security",17
243,199,Verified email at grnet.gr - ,11,9,11,9,2019,2007,Dimitris Mitropoulos,"Security Officer, Greek Research and Technology Network Homepage None","Application Security,Systems Security,Applied Cryptography,Software Engineering",48
253,222,Verified email at telecom-sudparis.eu - ,9,8,8,7,2019,2007,Gregory Blanc,"Associate Professor in Networks and Security at  Télécom SudParis , Institut Polytechnique de Paris","web security,network security,network virtualization,internet of things,machine learning",46
258,137,Verified email at csn.khai.edu,8,5,6,4,2018,1995,Александр Потий,"Professsor of information security, V. Karazin Kharkiv national University Information security None",Information security,103
261,220,Verified email at iie.ac.cn,8,7,7,6,2018,2008,Teng Guo,"Phd Student of Information Security,  Institute of Information Engineering, Chinese Academy of Sciences None","Information Security,Visual Cryptography,Secret Sharing,Secure Multi-party Computation,Pseudorandomness",51
261,193,Verified email at rhul.ac.uk,8,7,7,4,2019,2008,Jassim Happa,"Lecturer in Information Security,  Royal Holloway None","Computer Graphics,Cyber Security,Human Factors,Resilience,Virtual Archaeology",41
270,188,Verified email at korea.ac.kr,10,7,11,6,2019,2005,Chi-Bum Ahn,", center for information security technologies, Korea University None",Biomedical Eng.,42
122,109,Verified email at ZF.com - ,3,3,3,3,2018,2010,Gurchetan Grewal,Principal cyber security engineer at ZF Group Homepage None,"Automotive security,Authentication,Computer security,Privacy",11
128,87,Verified email at elka.pw.edu.pl - ,7,6,4,3,2019,1999,Michał Karpowicz,"NASK Research Institute for Cybersecurity and AI, Institute of Control and Computation Engineering Homepage None","control theory,network security,computer science",41
130,128,Verified email at ucm.ac.im,7,7,5,5,2018,2013,Vahab Iranmanesh,Cybersecurity Lecturer at University College Isle of Man (UCM) Information Security None,"Information Security,Steganography,Biometrics,Signature Verification,Pattern Recognition",19
132,113,Verified email at napier.ac.uk,7,6,5,5,2019,2009,Rich Macfarlane,"Lecturer in Cyber Security and Digital Forensics, Eidnburgh Napier University Cyber Security None","Cyber Security,Digital Forensics,Network Security,Digital Forensic Triage",25
133,99,Verified email at aut.ac.nz,6,6,4,3,2019,2012,Eghbal Ghazizadeh,"Cyber security Lecturer,  AUT university None","Cloud computing,trust computing,trust frameworks,Identity Management System,Security and Privacy",20
135,128,Verified email at sutd.edu.sg - ,7,7,5,5,2019,2010,mohammadreza chamanbaz,"Senior Research Fellow, in iTrust Center for Research in Cyber Security Homepage None","Randomization,Robust Control,Optimization",31
138,115,Verified email at usc.edu - ,8,8,5,4,2019,2007,Arun Viswanathan,Cyber Security Researcher at Jet Propulsion Laboratory Homepage None,"Computer Security,Cyber Situational Awareness,Machine Learning,Artificial Intelligence",15
139,96,Verified email at ieee.org - ,6,6,4,4,2016,2009,Evangelos Rekleitis,The European Cybersecurity Agency Homepage None,"Security,Privacy,IOT,RFID,Risk Management",10
146,119,Verified email at udmercy.edu,6,5,3,2,2019,2003,Anne Kohnke,"Associate Professor of Cybersecurity,  University of Detroit Mercy None","Cybersecurity,Risk Management,Threat Modeling,Security Controls and Countermeasures,Ethical Leadership",35
148,91,Verified email at turkcell.com.tr - ,7,5,5,3,2019,2004,Dr. Emin İslam TATLI,Director of Tecnology Governance and Cyber Security @ Turkcell Homepage None,"cyber security,web security,security testing,cyber threat intelligence,password security",39
275,194,Verified email at secursive.com - ,8,7,8,7,2019,2008,Muhammad Ali Akbar,"Information Security Consultant, Secursive. http://www.secursive.com Homepage None","Information Security,Mobile Application Security,VoIP Security,Privacy and Anonymity,Cloud Security",16
293,226,Verified email at jhuapl.edu - ,10,9,10,9,2019,1997,Lanier Watkins, Information Security Institute Johns Hopkins University None,Critical Infrastructure Protection,49
293,291,Verified email at seemoo.tu-darmstadt.de,10,10,11,11,2019,2012,Matthias Schulz,"Alumni at Secure Mobile Networking Lab,  Technische Universität Darmstadt None","Physical Layer Security,Software-defined Radios,Nexmon,Reverse Engineering,Wi-Fi",30
307,279,Verified email at qu.edu.sa - ,10,10,10,10,2019,2010,Murad A. Rassam,Assistant Professor of Computer Networks and Information Security at Qassim University and Taiz Homepage None,"Wireless Sensor Networks,Anomaly Detection,Network security,Machine Learning,VANETs",32
155,53,Verified email at cs.fit.edu - ,6,2,4,1,2019,1987,philip bernhard,"Department of Computer Science and Cyber Security,  Florida Tech None","Database Systems,Algorithms,Theory",23
156,143,Verified email at dmu.ac.uk - ,8,7,6,5,2019,2010,Francisco J. Aparicio-Navarro,Senior Lecturer in Cyber Security at  De Montfort University None,"Network Security,Intrusion Detection Systems,Computer Networks,Network Traffic Analysis",26
177,144,Verified email at warwick.ac.uk,7,7,6,5,2018,1997,Harjinder Singh Lallie,"Associate Professor, Cyber Security,  University of Warwick None","Digital Investigation,Digital Forensics,Information Security,Computer Investigation,Cyber Security",31
178,178,Verified email at sutd.edu.sg - ,7,7,7,7,2020,2016,Gauthama Raman MR,"iTrust, Centre for Research in Cyber Security,  Singapore University of Technology and Design None","Machine Learning,Optimization,and Network Security",16
179,166,Verified email at utica.edu - ,5,4,4,4,2018,2011,Austen D. Givens,"Assistant Professor of Cybersecurity,  Utica College None","cybersecurity,warfare,military affairs,foreign policy,homeland security",11
180,147,Verified email at pnnl.gov,8,7,4,4,2019,2006,Thomas Edgar,"Cyber Security Scientist,  Pacific Northwest National Laboratory None","Cyber security,science of security,critical infrastructure,machine learning,cyber security theory",31
181,176,Verified email at ecu.edu.au - ,7,7,4,4,2019,2010,Nickson M. Karie,Cyber Security and Forensics Researcher -  Edith Cowan University None,"Digital Forensics,Cyber Security,Privacy,Intrusion Detection,Cloud Computing",52
185,79,Verified email at cit.edu.au - ,7,6,6,3,2020,2007,Dr Abu Barkat,Head of CIT Centre for Cyber security and games Homepage None,"Cyber security,Artificial Intelligence,Evolutionary constrained optimization,Systems analysis and Modelling,Project Manageme",15
323,210,Verified email at rehints.com - ,8,7,5,5,2016,2010,Alex Matrosov,"Master of Information Security, National Nuclear Research University ""MEPHI"" Homepage None","Reverse Engineering,Cryptography,Information Security,Malware Analysis,Hardware Security",34
325,275,Verified email at vysk.com - ,8,6,7,4,2017,2008,Babil Golam Sarwar,"Chief Information Security Officer (CISO), Vysk Communications Inc. Homepage None","Secure Network and Telecommunications Systems Design,Communications Protocol Design,Peer to Peer Communication,Reverse Engine",19
373,316,Verified email at kennesaw.edu,10,10,11,11,2019,2005,Humayun Zafar,Associate Professor of Information Security and Assurance None None,,43
185,185,Verified email at tees.ac.uk,9,9,9,9,2019,2013,Jie Li,"Lecturer in Cybersecurity and Networks,  Teesside University None","Artificial Intelligence,Machine Learning,Cyber Security and Forensics,Fuzzy System",18
185,81,Verified email at sce.carleton.ca - ,6,5,3,3,2017,2005,Francois Gagnon,Researcher at cybersecurity research lab @ Cégep Sainte-Foy Homepage None,Computer Security,26
186,105,No verified email,6,5,4,3,2019,2008,Shlomi Medalion,PhD in Physics. Algorithm Researcher at Empow Cybersecurity. Machine Learning None,"Machine Learning,Statistics",20
186,180,Verified email at wlv.ac.uk - ,8,8,5,5,2019,2009,Haider M. al-Khateeb,"Senior Lecturer in Cybersecurity,  University of Wolverhampton None","Cybersecurity,Digital Forensics,Incident Response",39
191,189,Verified email at cse.iitkgp.ernet.in - ,9,9,8,8,2019,2013,Durga Prasad Sahoo,"Cyber Security Specialist, Bosch India (RBEI/ESY) Homepage None",Secure embedded system design and automotive security,27
194,149,Verified email at coventry.ac.uk,8,7,7,5,2019,2006,Muhammad Marwan Muhammad Fuad,Senior Lecturer In Computer Science and Cyber Security -  Coventry University None,,53
195,186,Verified email at latrobe.edu.au - ,9,9,8,7,2019,2012,A. S. M. Kayes,"Lecturer in Cybersecurity,  La Trobe University , Australia","Context-Aware Access Control,Cyber Security & Privacy,Internet of Things,Big Data Integration,Cloud & Fog Computing",34
198,168,Verified email at korea.ac.kr - ,8,8,6,6,2018,2010,Heejun Roh,"Cyber Security Major, Div. of Applied Mathematical Sciences,  Korea University , Sejong, Rep. of Korea","Network Security,RF-Powered Computing and Networking,Cloud Computing,Cognitive Radio Networks",33
204,102,Verified email at uwf.edu - ,8,6,6,2,2019,1997,Guillermo Francia III,Center for Cybersecurity-- University of West Florida None,"Information Security,Industrial Control Systems,SCADA Security,Vehicular Control Systems Security,Machine Learning",44
382,370,Verified email at cispa.saarland - ,12,12,12,12,2020,2011,Yang Zhang,CISPA Helmholtz Center for Information Security Homepage None,"Privacy,Computer Security,Machine Learning,Urban Computing,Social Network Analysis",33
385,355,Verified email at iiita.ac.in - ,13,13,13,13,2018,1999,abhishek vaish,"Assitant Professor of Information Security,  Indian Insitute of Information Technology, Allahabad None","Information Security,Socio-technical attack,Risk Management,Artifical Intelligence",53
402,381,Verified email at singaporeair.com.sg,7,7,6,5,2017,2012,Su Mon Kywe,Assistant Manager (Information Security) Information Security None,Information Security,15
429,204,Verified email at uit.edu.vn,11,8,12,7,2019,2004,Van-Hau Pham,"Lecturer of Information Security,  University of Information Technology  - VNU","Network and System Security,Cloud computing",36
430,391,Verified email at guet.edu.cn,10,10,13,11,2019,2006,Yining Liu,"School of Computer Science and Information Security, Guilin University of Electronic Technology VANET Authentication None","VANET Authentication,Privacy-preserving data aggregation,Trajectory privacy",69
204,161,Verified email at lmco.com,3,3,2,2,2018,2009,Jeff Daniels,"Cloud Computing Pioneer, Professor, Cybersecurity digitaltransformation None","digitaltransformation,blockchain,devops,cloud computing,cybersecurity",14
207,167,Verified email at cybersecurity.my - ,9,8,7,5,2019,2003,Zahri Yunos,CyberSecurity Malaysia Homepage None,"Cyber Security,Cyber Terrorism,BCM",39
208,143,Verified email at pnnl.gov,8,7,7,5,2018,2003,David Manz,Cyber Security Scientist cyber security and information assurance None,cyber security and information assurance,31
210,204,Verified email at utsa.edu - ,6,6,5,5,2019,2013,Bo Tang,"Research Scholar, Institute for Cyber Security,  University of Texas at San Antonio None","Cyber Security,Access Control,Cloud Computing,Multi-Tenant Collaboration",8
216,173,Verified email at open.ac.uk - ,6,4,5,4,2019,2007,Chitra Balakrishna,"Program Leader, Cybersecurity Homepage None","Smart Cities,IMS,SIP,cyber security,Multimedia service delivery",35
217,158,Verified email at deutschebahn.com,8,7,8,7,2017,2009,Jasmin Cosic,Deutsche Bahn - DB Netz AG/Information/Cyber Security Expert Computer Forensics None,"Computer Forensics,Cyber Forensics,Information Security,Digital Forensics,Digital Evidence",46
222,221,Verified email at gre.ac.uk - ,7,7,6,6,2019,2013,Ryan Heartfield,"Research Fellow in Cyber Security,  University of Greenwich None","Semantic social engineering attacks,Network security,Cyber-Physical security,Intrusion Detection Systems",17
222,222,Verified email at deakin.edu.au - ,7,7,5,5,2019,2012,Keshav Sood,Lecturer in Cyber Security Homepage None,"Software-defined Networking,Internet of Things,Cyber Security,Quality of Service",25
225,215,Verified email at monash.edu - ,8,8,7,7,2019,2013,Ahmad Salehi Shahraki,"Faculty of Information Technology (Cybersecurity LAB Group),  Monash University None","Network Security,Cryptography,Access Control,Healthcare",15
238,200,No verified email,7,6,5,3,2019,2007,HeeSeok Kim,"Dept. of Cyber Security, Korea Univ. None None",,45
443,218,Verified email at inf.ethz.ch - ,11,7,12,7,2017,2006,Matus Harvan,"Institute of Information Security,  ETH Zurich None",,27
462,415,Verified email at gumrf.ru,13,12,14,13,2019,2009,Anatoliy Nyrkov,professor of Department of Integrated Information Security; Admiral Makarov State University of Maritime and Inland Shipping discrete mathematics None,"discrete mathematics,algorithms,automated control,information security,transport processes",67
466,225,Verified email at iisec.ac.jp,12,9,13,8,2019,1983,Akira Otsuka,"Graduate School of Information Security, Institute of Information Security (IISEC) None None",,79
469,151,Verified email at uzhnu.edu.ua - ,11,6,13,2,2019,1986,Vasyl Rizak,"Uzhhorod National University, Department of solid state electronics & information security, Head of Department, Professor Homepage None",condensed matter physics,173
524,156,Verified email at google.com,5,3,3,3,2014,1997,Christoph Kern,"Information Security Engineer,  Google None",,7
241,160,Verified email at metu.edu.tr - ,6,6,4,4,2019,2008,Cihangir Tezcan,"Assistant Professor at Department of Cyber Security,  Middle East Technical University , Ankara Turkey","cyber security,cryptography,mathematics",21
242,239,Verified email at uob.edu.ly - ,4,4,3,3,2019,2012,Younis A Younis,"Lecturer in Cybersecurity,  University of Benghazi None","Cyber security,Access Control Models,Cloud computing,Network security,Wireless Sensor Networks and Side-channel attacks",16
243,242,Verified email at hpi.de,10,10,11,11,2019,2011,David Jaeger,Airbus CyberSecurity IT-Security None,"IT-Security,Cyber Security",34
245,155,Verified email at cam.ac.uk,6,5,4,4,2016,2005,Rex Hughes,"Visiting Fellow for Cyber Security, Wolfson College,  University of Cambridge None","Cyber Security,Cyberspace,Internet,Globalization,Defence",15
264,263,Verified email at utsa.edu - ,10,10,10,10,2019,2013,Anthony Rios,Assistant Professor in Information Systems and Cyber Security Homepage None,"Machine Learning,Artificial Intelligence,Natural Language Processing",23
266,262,Verified email at visa.com - ,10,10,10,10,2018,2013,Babins Shrestha,"PhD, CISSP, Cyber Security, VISA Inc Homepage None","Cyber Defense,Computer Security,Biometrics,Authentication,Context Detection",16
271,223,Verified email at bu.edu,9,9,9,9,2019,2003,Lou Chitkushev,"Computer Science Dept, MET, & Center for Reliable Info Systems and Cyber Security,  BOSTON UNIVERSITY None","Health Informatics,Computer Networks,Information Security,Complex Systems",65
271,93,Verified email at cybersecurity.ox.ac.uk - ,5,3,3,2,2010,2001,Gregory Walton,"Centre for Doctoral Training in Cyber Security,  Oxford University None","Surveillance,Cyber Security,Malware,Human Rights,Civil Society",8
297,240,No verified email - ,9,8,8,7,2019,1965,M. Abdul Rehman,IT and cyber security Homepage None,"Software,IT,programming and cyber security",74
305,251,Verified email at mmu.ac.uk - ,10,10,13,10,2019,2008,"Rupak Kharel, PhD, SMIEEE","Reader in Cyber Security,  Manchester Metropolitan University , UK","Physical layer security,5G and beyond,Cyber-Security,Internet of Things(IoT),Internet of Vehicles (IoV)",56
546,458,Verified email at cispa.saarland - ,13,13,15,14,2019,2010,Giancarlo Pellegrino,CISPA Helmholtz Center for Information Security Homepage None,"Security Testing,Web Security,System Security",31
554,489,Verified email at cispa.saarland - ,13,13,13,13,2020,2009,Ben Stock,CISPA Helmholtz Center for Information Security Homepage None,"Web Security,Network Security,Usable Security",23
568,259,Verified email at heig-vd.ch,8,5,8,5,2014,2005,Sylvain Pasini,"Professor of Information Security,  HEIG-VD None","Information security,computer security,cryptography",19
568,324,Verified email at sfedu.ru,11,11,14,11,2019,1999,Gennady E. Veselov,"Director of the Institute of Computer Technology and Information Security, Southern Federal Control Theory None","Control Theory,Mechatronics,Robotics Systems,Synergy,Nonlinear Dynamics",47
576,427,No verified email,10,9,11,9,2019,2007,lw_8206 liuwen,"Professor of information security, Communication University of China quantum None","quantum,multi-party computation,privacy preserving",27
594,435,Verified email at ins.jku.at - ,12,12,13,13,2019,2007,Michael Roland,", Institute of Networks and Security Johannes Kepler University Linz None","Computer security,NFC,Smart card,Mobile computing,Android",38
595,589,Verified email at cispa.saarland,6,6,5,5,2019,2012,Kathrin Grosse,"CISPA Helmholtz Center for Information Security, Saarland Informatics Campus Machine Learning None","Machine Learning,Security,Data Mining",14
305,290,Verified email at ucl.ac.uk - ,8,8,7,7,2019,2008,Madeline Carr,Associate Professor in International Relations and Cyber Security Homepage None,"Internet governance,cyber security,international relations",46
309,308,Verified email at qut.edu.au - ,9,9,9,9,2019,2012,Cassandra Cross,"Senior Research Fellow, Cybersecurity Cooperative Research Centre,  QUT None","Fraud,identity crime,cybercrime",55
738,317,Verified email at hs-flensburg.de - ,16,11,22,12,2018,2004,Sebastian Gajek,"Professor of Information Security and Cryptography, Flensburg University of Applied Sciences Homepage None","Information Security,System Security,Cryptography",60
739,722,No verified email,12,11,13,13,2019,2008,Roman Oliynykov,"Professor at Information Systems and Technologies Security Department, V.N.Karazin Kharkiv National Symmetric cryptography None","Symmetric cryptography,Network Security,Software Security",41
752,613,Verified email at sba-research.org - ,9,9,7,7,2019,2010,Manuel Leithner,"Information Security Researcher,  SBA Research None","security,privacy,anonymity,reverse engineering,obfuscation",35
766,756,Verified email at cispa.saarland - ,12,12,17,17,2019,2012,Katharina Krombholz,"Faculty, CISPA Helmholtz Center for Information Security Homepage None","Usable Security and Privacy,Digital Forensics",41
403,240,Verified email at slb.com - ,10,9,11,9,2017,2003,Apurva Mohan,"Cyber Security Architecture Lead - IIoT,  Schlumberger None","Cyber Security,Information Security and Privacy",44
404,297,Verified email at nict.go.jp - ,10,9,11,9,2019,2001,Takeshi Takahashi,"Research Manager of Cybersecurity Research Institute, National Institute of Information and Homepage None","Cybersecurity,information architecture,network protocol",83
417,331,Verified email at dmu.ac.uk - ,12,11,13,11,2019,2003,Mehmet Sabir Kiraz,"Senior Lecturer at Cyber Security Center,  De Montfort University , UK","Cryptographic Protocols,Secure computation,Cloud Computing Security,Blockchain,Cryptocurrencies",43
429,152,Verified email at utsa.edu,13,7,17,4,2019,1990,David Dampier,"Chair and Professor, Department of Information Systems and Cyber Security,  U.T. San Antonio None","Digital Forensics,Computer Security,Software Engineering",96
451,413,Verified email at unb.ca,10,10,11,10,2019,2010,Mohammad Saiful Islam Mamun,"Research Associate,  Canadian Institute of Cyber Security Network Security and Privacy None","Network Security and Privacy,Security Data mining,VANET & RFID Security",33
446,334,Verified email at ieee.org - ,10,9,12,7,2020,1969,"Junaid CHAUDHRY PhD (Cyber Security), P.E., Senior Member IEEE, MACS-CP, MKISS, MESA, AMAMC, MSCP","College of Security and Intelligence, Embry-Riddle Aeronautical University, Prescott, Arizona Homepage None","Context Aware Security in Medical Informatics,Digital Forensics,Network Forensics,Cross Disciplinary Research in Cyber Securi",107
468,207,Verified email at unb.ca - ,9,5,9,4,2012,2005,Ida Siahaan,Canadian Institute of Cyber Security Homepage None,,21
473,313,Verified email at udallas.edu - ,7,5,7,5,2019,2005,Renita Machado Murimi,Associate Professor of Cybersecurity Homepage None,"Computational Social Science,Cybersecurity,Blockchain,Network Science",25
487,466,Verified email at abes.ac.in - ,1,1,1,1,2013,2013,Deepanshu Singh,Cyber Security Researcher Homepage None,"cyber security,web development,penetration testing",1
473,388,Verified email at coventry.ac.uk - ,12,12,15,13,2019,2001,Alexeis Garcia Perez,Associate Professor in Cyber Security Management ( Coventry University ),"Knowledge Management,Cyber Security Management,Information Systems",113
804,583,Verified email at cispa.saarland - ,19,15,27,22,2019,2004,Swen Jacobs,"CISPA Helmholtz Center for Information Security, Saarland Informatics Campus Homepage None","Formal Methods,Verification,Synthesis,Automated Reasoning",59
816,493,Verified email at sejong.ac.kr - ,16,12,32,18,2019,1989,Young-Gab Kim,"Professor, Department of Computer and Information Security,  Sejong University None","Security Engineering,IoT Security,Big Data Security,Risk Analysis,Access Control",128
856,851,Verified email at iie.ac.cn - ,10,10,10,10,2019,2010,Hua Zhang,"Ph.D., Associate Professor，State Key Laboratory of Information Security  Institute of Information Homepage None","Computer Vision,Multimedia， Machine learning，Artificial Intelligence",19
858,497,Verified email at usit.uio.no - ,8,6,6,5,2013,2001,Georgios Magklaras,"Information Security Researcher and IT engineer,  University of Oslo None","information security,digital forensics,insider IT misuse,high performance computing,bioinformatics",26
864,560,Verified email at uaeu.ac.ae,17,14,38,23,2020,2002,Zouheir Trabelsi,"Professor of Information Security, College of IT,  UAE University None","Network Security,Firewall,Intrusion Detection,Covert Channels,Information Security Education",98
494,449,Verified email at unomaha.edu,10,10,13,13,2020,2010,George Grispos,"Assistant Professor of Cybersecurity,  University of Nebraska at Omaha None","Digital Forensics,Incident Response,Information Assurance,Applied Computer Science",29
534,422,Verified email at york.ac.uk - ,13,12,16,13,2019,2004,Professor Delaram Kahrobaei,"Chair of Cyber Security,  University of York  (UK), Adjunct Professor New York University (USA)","Post-quantum Cryptography,Data Science,Cloud Security,Applied Algebra",83
556,266,Verified email at gustavsson.org,14,9,23,9,2017,1995,"Per M. Gustavsson, PhD",Senior Advisor Cyber Security / Affiliate Research Faculty / Affilated Faculty / Adjunct Senior Command and Control None,"Command and Control,Cyber Security,Visual Analytics,Innovation,Command and Control",85
567,90,Verified email at airtificial.com - ,14,6,15,3,2010,1993,Jose Getino,Information Security & Cybersecurity Manager Homepage None,"Sensors,Networks,Technology transfer",25
658,353,Verified email at deloitte.com - ,14,10,24,11,2016,1998,Massimo Felici,"Cyber Security Manager, Risk Advisory at Deloitte Homepage None","Accountability,Dependability,Risk,Trust",94
673,480,Verified email at utu.fi - ,13,9,22,9,2019,1999,Seppo Virtanen,"Associate Professor of Cyber Security Engineering,  University of Turku None","embedded systems,communication systems,networking and network security,information security,cyber security",79
700,693,Verified email at kcl.ac.uk,9,9,9,9,2017,2008,Robert Lee,"Lecturer in Cybersecurity, Utica College and PhD Candidate at  Kings College London None","Cyber Conflict,Cyber Security,Industrial Control Systems,Digital Forensics,Threat Intelligence",23
704,671,Verified email at soton.ac.uk - ,12,12,14,14,2019,2009,Leonardo Aniello,"Cyber Security Research Group,  University of Southampton None","Cyber Security,Blockchain,Distributed Systems",38
714,522,Verified email at hud.ac.uk,6,6,6,6,2019,2004,Dr Iffat Gheyas,"Research Fellow in Cyber Security,  Huddersfield University None",Artificial Intelligence,14
885,400,Verified email at rebeccaherold.com - ,7,6,4,4,2016,1994,Rebecca Herold,"Adjunct Professor, Norwich University Master of Science, Information Security & Assurance Homepage None","information security,privacy,HIPAA,smart grid,compliance",78
882,574,Verified email at univ-nantes.fr,15,13,29,19,2019,1987,Safwan El Assad,"Associate Professor of Information security,  University of Nantes , France","Information security,Chaos based information security,Chaos based digital communications",178
909,536,Verified email at adobe.com - ,11,9,12,7,2015,2008,Prithvi Bisht,"Web Security Researcher,  Adobe None","Web Application Security,Threat Analysis",26
895,512,Verified email at com.utcluj.ro,14,8,21,7,2019,1996,Monica Borda,"Professor of Information Theory and Coding; Security,  Technical University of Cluj Napoca None","Information Theory,Security,Decision and Estimation,DNA Cryptography",182
917,862,Verified email at ltu.se - ,15,14,22,19,2019,2008,Ali Ismail Awad,"Associate Professor of  Information Security,  Luleå University of Technology None","Information Security,Biometrics,Network Security,Internet-of-Things,Image Analysis",85
923,341,Verified email at hp.com,14,10,24,11,2018,2001,Vishwas Manral,HP Networking & Security Sensors None,"Sensors,Cloud,Networking,Security",127
954,915,Verified email at innopolis.ru - ,15,15,23,23,2019,1989,"Rasheed Hussain, PhD","Security and Network Engineering (SNE), Innopolis University (IU), Innopolis, Russia Homepage None","Information and Cyber Security,(Applied)Cryptography,VANET Security,IoT,Named Data Networking",104
742,655,Verified email at polito.it - ,14,13,21,18,2019,2009,Stefano Traverso,", Ermes Cyber Security Politecnico di Torino None","online privacy,Internet measurements",59
747,720,Verified email at fmenr.duth.gr - ,18,18,30,27,2019,2013,Konstantinos Demertzis,Postdoctoral Researcher in Cyber Security of Critical Infrastructures at School of Civil Engineering Homepage None,"AI Cybersecurity,AI Big Data,AI Blockchain,AI Biosecurity",68
