citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
30,30,Verified email at amazon.com,3,3,1,1,2017,2014,Gianluca Corrado,Machine Learning Scientist at  Amazon None,"Machine Learning,Recommender Systems",5
31,31,Verified email at psau.edu.sa,3,3,1,1,2018,2015,bandar almaslukh,Deep Learning Research Scientist at King Saud University Deep Learning None,Deep Learning,6
31,31,Verified email at cs.cmu.edu,3,3,2,2,2018,2011,Kirstin Early,"Ph.D. student, Machine Learning,  Carnegie Mellon University None","machine learning,survey methodology,data collection",11
32,32,No verified email,1,1,1,1,2018,2018,Jared Quincy Davis,"Applied Machine Learning, KKR Private Equity machine learning None","machine learning,deep learning,reinforcement learning,generative modeling,time series prediction",1
32,32,Verified email at cs.cmu.edu,3,3,2,2,2018,2016,Siddharth Ancha,"Ph.D. Student, Machine Learning Department,  Carnegie Mellon University None","Computer Vision,Deep Learning,Graphical Models",5
32,29,Verified email at fb.com,3,3,1,1,2019,2012,aman grover,"Machine Learning Scientist,  Facebook None",machine learning,18
32,32,Verified email at tencent.com,2,2,2,2,2014,2014,Lanqing Li,Machine Learning Center at Tencent AI Lab Deep Learning None,"Deep Learning,Computer Vision,Medical Image Analysis,Reinforcement Learning,Automation",2
32,32,Verified email at rit.edu - ,4,4,0,0,2019,2016,Dimitris G. Chachlakis,PhD Candidate | Research Assistant | Machine Learning Optimization & Signal Processing Laboratory Homepage None,"Tensor Analysis,Tensor Decomposition,Array Signal Processing,Machine Learning",11
32,29,Verified email at memphis.edu,3,3,1,1,2019,2010,"Shamima Najnin, PhD","Machine Learning Engineer, Intel Corporation Machine learning None","Machine learning,Artificial Intelligence,Speech Acquisition,Speech Recognition",19
32,32,Verified email at upfluence.com - ,3,3,1,1,2019,2014,"Anil Narassiguin, PhD",Machine Learning Engineer @Upfluence Homepage None,"machine learning,artificial intelligence,ensemble learning,dynamic pruning",6
33,32,Verified email at yvc.ac.il - ,3,3,1,1,2019,2013,Loai AbdAllah,PhD Machine learning and Data Mining Homepage None,"Big Data,Machine learning,Bioinformatics,Computer Vision,Indoor Location",11
33,20,Verified email at phyn.com,3,1,1,1,2014,2003,babak abbasi bastami,"Senior Machine Learning Engineer, Phyn LLC, Seattle, WA Machine Learning None","Machine Learning,Statistical Signal Processing,Wireless Communications Systems,Radar Systems",14
33,33,Verified email at liu.se - ,3,3,1,1,2019,2017,Per Sidén,"PhD Candidate in Statistics and Machine Learning,  Linköping University None","Bayesian Statistics,Neuroimaging,Spatial Statistics,Machine Learning",6
34,34,Verified email at knights.ucf.edu - ,4,4,0,0,2019,2015,Shayan (Sean) Taheri,"Deep Learning Researcher | Data Scientist,  University of Central Florida None","Deep/Machine Learning,Data Science,Artificial Intelligence,Statistics,Cybersecurity",14
35,35,Verified email at campus.technion.ac.il,2,2,2,2,2019,2018,Firas Shama,"computer vision, deep learning Master student,  Technion None","deep learning,computer vision,image manipulation",5
35,35,Verified email at stu.scu.edu.cn,2,2,1,1,2019,2017,Lituan Wang,"Ph.D Candidate, Machine Intelligence Laboratory,  Sichuan University None","neural networks,attention mechanism,visual tracking,medical image analysis",5
35,30,No verified email,3,2,2,2,2019,1994,somaye alizadeh,"sentiment analysis,deep learning sentiment analysis None","sentiment analysis,deep learning",13
35,35,Verified email at ucl.ac.uk,2,2,1,1,2016,2016,Doruk C. Uzunoglu,"MSc Machine Learning student,  University College London None",Machine Learning,2
36,36,Verified email at snu.ac.kr,3,3,2,2,2019,2016,Seokjun Seo,Machine Learning Engineer at Hyperconnect Bioinformatics None,"Bioinformatics,Machine learning,Deep learning",10
36,32,Verified email at apple.com - ,4,4,0,0,2018,2012,Mahsa Badami,"Machine Learning Engineer, Data Scientist,  Apple None","Recommender System,bias,Machine Learning,Data mining,Game theory",12
36,36,Verified email at au1.ibm.com,4,4,0,0,2019,2015,Shivanthan Yohanandan,"Machine Learning Researcher, IBM Research Australia Artificial Intelligence None","Artificial Intelligence,Medical Bionics,Neurobionics,Machine Learning",12
36,21,Verified email at hiast.edu.sy,3,2,1,1,2018,2008,Riad Sonbol,"PhD Candidate, Senior Machine Learning & NLP Engineer Natural Language Processing None","Natural Language Processing,Machine Learning",6
38,38,Verified email at snips.ai,2,2,1,1,2019,2018,Alexandre Caulier,Machine Learning Scientist at Snips Machine Learning None,"Machine Learning,Speech recognition,Language Model",3
38,38,Verified email at tcd.ie,2,2,2,2,2018,2017,Andrea Aleni,Machine Learning Engineer @ BrainWaveBank machine learning None,"machine learning,dynamical systems control,data mining,non linear control,decision making",6
38,22,No verified email,4,2,2,1,2018,2002,Peter Bazanov,AI/Deep Learning Expert Artifical Intelligence None,"Artifical Intelligence,deep learning,video computer vision,augmented reality,self driving cars",12
38,36,Verified email at lenovo.com - ,4,4,1,1,2018,2015,Guangcan MAI (麥廣燦),Lenovo Machine Intelligence Center Homepage None,"biometric security,pattern recognition",5
38,34,Verified email at sleepiqlabs.com,3,3,1,1,2017,2010,Farzad Siyahjani,Sr. Machine Learning Scientist Machine learning None,"Machine learning,signal processing,artificial Intellegence",8
39,39,No verified email,2,2,2,2,2016,2014,Deep Learning Based On-Street Parking Spot Detection for Smart Cities,Unknown affiliation None None,,2
59,58,Verified email at technion.ac.il,3,3,3,3,2019,2005,Mark Kozdoba,"Machine Learning Reseacher,  Technion - Israel Institute of Technology None",Machine Learning,13
61,34,Verified email at adnoc.ae - ,5,3,1,0,2019,2000,O. Al-Farisi,Principal Engineer and Champion of Machine Learning at ADNOC Group Homepage None,"Machine Learning Image Processing,Carbonate Rock Typing,AI Image Processing,3D Image Recognition,Permeability Prediction",36
61,61,Verified email at scarletmail.rutgers.edu - ,4,4,3,3,2019,2012,Sen Yang,Machine Learning Engineer @ LinkedIn AI Homepage None,"Data Mining,Nature Language Processing,Data Visualization",20
61,61,Verified email at amazon.com - ,4,4,2,2,2019,2017,Anjishnu Kumar,"Machine Learning Scientist, Amazon Alexa Homepage None","Machine Learning,Representation Learning,Question Answering,Semantic Parsing,Low Resource ML",10
63,62,No verified email - ,4,4,2,2,2016,2010,mohammad sanatkar,Senior Machine Learning Engineer at Cruise Homepage None,"Machine Learning,Natural Language Processing,Social Network Analysis,Control Theory,Modern Coding Theory",10
63,61,Verified email at wisc.edu,3,3,3,3,2019,2013,Qing Li,"Machine Learning Researcher, BMW Technology Corporation Artificial Intelligence None","Artificial Intelligence,Computer Vision,Intelligent Transportation Systems",8
63,41,Verified email at cl.cam.ac.uk - ,5,4,2,0,2019,2009,Partha Maji,Research Engineer - Computer Architecture and Machine Learning Homepage None,"Machine Learning,Computer Architecture,VLSI,IC Design",10
64,64,Verified email at kaist.ac.kr,2,2,2,2,2019,2014,Byung Kwan Kim,"Machine Learning Lab, AI & SW Research Center, Samsung Advanced Institute of Technology RADAR system design None","RADAR system design,Automotive RADAR,antenna design",7
64,64,Verified email at cs.tau.ac.il - ,2,2,2,2,2019,2017,Amir Bar,"Machine learning researcher, Zebra Medical Vision Homepage None","Machine Learning,AI",6
64,60,Verified email at tempus.com - ,3,3,2,1,2019,2010,"Lingdao Sha, Ph.D",Machine Learning Scientist - Computer Vision at Tempus Labs Inc Homepage None,"Deep learning,machine learning,imaging and medical imaging",19
65,65,Verified email at adelaide.edu.au,3,3,2,2,2018,2017,Thomas Rowntree,"Machine Learning Engineer, The  University of Adelaide None","Computer Vision,Machine Learning,Robotics",4
65,62,Verified email at de.ibm.com - ,5,5,1,1,2016,2010,Thomas Bögel,"AI Architect Machine Learning & NLP at  IBM  | Former Research Assistant, Institute of Computer","Computational Linguistics,Machine Learning",19
66,66,Verified email at maxwell.snu.ac.kr - ,4,4,2,2,2019,2013,Seongwook Lee,"Machine Learning Lab, AI & SW Research Center, Samsung Advanced Institute of Technology Homepage None","Automotive radar,Machine Learning,Radar signal processing",37
66,58,Verified email at umich.edu,5,5,1,1,2018,2014,Adithya Pravarun Reddy Ranga,"Software Engineer - Deep Learning Research | Valeo NA Inc., Driver Assistance Research Control Systems None","Control Systems,Computer Vision,Machine Learning,Deep Learning",14
66,66,Verified email at eng-st.cu.edu.eg - ,4,4,3,3,2018,2017,Mostafa Gamal,Deep Learning Research Engineer at Webville. TA at Faculty of Engineering -  Cairo University None,"Computer Vision,Machine Learning,Reinforcement Learning",7
67,23,Verified email at ugochirico.com - ,4,3,3,1,2017,1999,Ugo Chirico,"Contract Researcher of Machine Learning, Federico II Naples University Homepage None","Machine Learning,Semantic Intelligence,Smart Cards,Digital Signature,Strong Authentication",9
67,66,Verified email at innopolis.ru - ,3,3,2,2,2019,2016,Ildar Nurgaliev,Machine Learning Engineer Homepage None,"Natural Language Understanding,Social Network Analysis,Blockchain",6
67,67,Verified email at ernestcheung.com - ,5,5,3,3,2019,2014,Ernest Cheung,"Senior Deep Learning Engineer, Samsung Homepage None","Robotics,Computer Graphics,Computer Vision",14
67,61,Verified email at apple.com,5,5,2,2,2016,2011,"Amine Ben Khalifa, PhD",Computer Vision / Machine Learning at  Apple Inc None,"Machine Learning,Artificial Intelligence,Computer Vision,Image Processing",13
68,68,Verified email at helmholtz-muenchen.de - ,4,4,1,1,2019,2017,David Sebastian Fischer,"PhD student Computational Biology and Machine Learning,  Helmholtz Zentrum München , Germany","single-cell RNA-seq,differential expression analysis,dynamic modelling,statistical modelling",8
69,68,Verified email at siswa.um.edu.my - ,5,5,2,2,2019,2011,Younes Saadi,"PhD in Machine Learning,  University Malaya None","Machine Learning,Big Data Analytics,Optimization Algorithms,predictive analytics",18
70,62,No verified email,5,5,1,1,2018,2012,Sawsan Kanj,Machine Learning Scientist Machine Learning None,"Machine Learning,Big Data Analysis,Statistical Description",15
71,67,Verified email at hu-berlin.de - ,5,5,2,2,2018,2009,Patrick Jähnichen,"PostDoc in Machine Learning,  Humboldt-Universität zu Berlin None","Machine Learining,Bioinformatics,Natural Language Processing",18
72,61,Verified email at amazon.com,6,5,3,2,2019,2013,Ankit Gandhi,Amazon Machine Learning; Previous: Xerox Research Centre India; IIIT Hyderabad Machine Learning None,"Machine Learning,Computer Vision",20
72,72,Verified email at uit.no,4,4,1,1,2019,2014,Van Nhan Nguyen,PhD Candidate at  UiT  Machine Learning Group,"Deep Learning,Object Recognition,Domain Adaptation",8
72,72,Verified email at fau.de - ,5,5,2,2,2019,2014,Robert Richer,"Machine Learning and Data Analytics Lab,  Friedrich-Alexander-Universität Erlangen-Nürnberg None","Biomedical Signal Analysis,Wearable Computing,Ubiquitous Computing,Machine Learning,Human Computer Interaction",13
73,71,No verified email,5,5,2,2,2018,2010,Andrey Voloshko,"Plasma physics, Machine Learning None None",,25
73,73,Verified email at monash.edu,2,2,1,1,2018,2018,Quan Hoang,"PhD in Deep Learning,  Monash University None","Representation Learning,Deep Generative Models,Reinforcement Learning",2
73,70,Verified email at fb.com,2,2,2,2,2015,2013,Ahmed Taei, [Applied Machine Learning] Facebook None,"Machine learning,Distributed systems",2
73,73,Verified email at cs.stanford.edu - ,4,4,2,2,2019,2013,Anusha Balakrishnan,"Machine Learning Software Engineer, Facebook Homepage None","Natural Language Processing,Natural Language Generation,Dialogue Systems,Artificial Intelligence",15
74,74,Verified email at amadeus.com - ,3,3,1,1,2019,2014,Rémi Domingues,Machine Learning Researcher @Amadeus Homepage None,"Machine Learning,Anomaly detection",8
74,73,Verified email at dsic.upv.es,5,5,4,4,2018,2010,Juan Daniel Valor Miró,Machine Learning and Language Processing Machine Learning None,"Machine Learning,Natural Language Processing,Human Language Technology,Human-Computer Interaction,Educational Technologies",15
84,84,Verified email at cam.ac.uk,5,5,1,1,2019,2016,Andrey Malinin,"PhD Student, Machine Learning and Speech Recognition,  University of Cambridge None","Machine Learning,Speech Recognition,Natural Language Processing,Deep Learning",13
85,85,Verified email at andrew.cmu.edu - ,3,3,1,1,2019,2017,Xuejian Wang,"PhD student in Machine Learning and Public Policy,  Carnegie Mellon University None","Deep Learning,Reinforcement Learning,Data Mining",3
85,83,Verified email at tu-berlin.de,5,5,3,3,2017,2014,Marina M.-C. (Vidovic) Höhne,"Post Doc machine learning,  TU Berlin None",machine learning,7
85,85,Verified email at zillow.com - ,5,5,4,4,2018,2011,Tianlong Song,"PhD, Sr. Software Engineer, Machine Learning & Big Data, Zillow Homepage None",,22
88,77,Verified email at aueb.gr - ,6,5,3,3,2014,2011,Stamatina Thomaidou,PhD in Machine Learning and Data Mining Homepage None,"Machine Learning,Data Mining,Online Advertising",8
89,83,Verified email at georgeinstitute.ox.ac.uk,7,7,3,2,2019,2011,José Roberto Ayala Solares,Machine Learning Scientist Deep Learning None,"Deep Learning,Machine Learning,Data Mining,System Identification",15
90,82,Verified email at ualberta.ca - ,5,5,3,3,2017,2008,Mina Gheiratmand,"Postdoctoral fellow, Alberta Machine Intelligence Institute (Amii),  University of Alberta None","Machine learning,Neuroimaging,Cortical visual information processing,Color vision",20
91,91,Verified email at adelaide.edu.au,4,4,3,3,2019,2013,Zhibin Liao,"Australian Institude for Machine Learning,  University of Adelaide None","Deep Learning,Machine Learning,Medical Image Analysis",17
91,79,Verified email at il.ibm.com - ,6,5,3,3,2019,2003,Ya'ara Goldschmidt,"Machine learning for healthcare and life sciences, IBM Research Homepage None","machine learning,healthcare informatics,bioinformatics",32
91,83,Verified email at cs.toronto.edu,5,5,2,2,2015,2009,Milad Eftekhar,"Machine Learning Software Engineer, Google Data Mining None","Data Mining,Social Networks,Information Cascade",13
91,60,Verified email at ntu.edu.sg,5,4,2,1,2018,2007,MengChang WANG (王孟昌),"Machine Intelligence Technology, Damo Academy, Alibaba Group Manufactruing Systems None","Manufactruing Systems,Production Planning,Scheduling,Vehicle Routing Problems,Optimization",15
92,87,Verified email at utrc.utc.com,5,5,2,2,2019,2011,Eugenia Koblents,"Senior Machine Learning Scientist, United Technologies Research Center Ireland Machine Learning None","Machine Learning,Computer Vision,Monte Carlo methods",13
92,92,Verified email at ualberta.ca - ,3,3,1,1,2019,2015,Luke Kumar,Data Scientist at Alberta Machine Intelligence Institute (Amii) Homepage None,"Survival Analysis,Reinforcement Learning,Representation Learning,Natural Language Processing",9
92,91,Verified email at microsoft.com,5,5,2,2,2018,2011,Harish Yenala,"Machine Learning Scientist at  Microsoft , India","Machine Learning,Deep Learning,Natural Language Processing,Evolutionary Optimization Algorithms",14
92,88,Verified email at Bain.com,1,1,1,1,2015,2013,Sriram Narayanamoorthy,"Machine Learning Engineer, Advanced Analytics Group at Bain & Company Discrete Choice Modeling None","Discrete Choice Modeling,Marketing Analytics,Advanced Analytics",8
92,87,Verified email at intel.com,4,4,2,2,2019,2010,Fahim Mohammad,"Data Scientist and Machine Learning Engineer,  Intel  Corporations, Oregon USA","Machine Learning,Deep learning,Data Science",15
93,86,Verified email at kth.se,7,7,4,3,2019,2015,Riccardo Sven Risuleo,"Postdoctoral researcher in machine learning, Uppsala University system identification None","system identification,control theory,machine learning",20
93,91,Verified email at jhu.edu - ,4,4,4,4,2019,2012,"Mohammad Hosein Motamedi, PhD, MS",Data Scientist - Machine Learning Engineer Homepage None,"Computational Data Analytics,Machine Learning,Numerical Methods",9
93,61,Verified email at sap.com,6,5,4,2,2015,2008,Nazanin Zaker,Machine Learning Researcher @  SAP None,"Machine Learning,Pattern Recognition,Image and Signal Processing,Computer Vision",9
93,79,Verified email at ulaval.ca,6,6,5,4,2018,2011,Julien-Charles Lévesque,E Machine Learning Inc. Bayesian optimization None,"Bayesian optimization,machine learning,deep learning,computer vision,computational neuroscience",11
94,93,Verified email at ucl.ac.uk,6,6,4,4,2019,2016,Edward Grant,", PhD, Quantum Machine Learning University College London None","quantum machine learning,deep learning",12
94,92,Verified email at alumni.brown.edu,6,6,4,4,2018,2013,Xin Zhan,"Machine Learning Engineer, Apple Inc. Machine Learning None","Machine Learning,Computer Architecture",12
95,75,Verified email at ge.com,6,5,2,2,2019,2002,Rahul Prabhu,Senior Machine Learning Scientist Analytics None,"Analytics,Data Science,Machine Learning,Signal Processing",16
96,96,Verified email at ufl.edu - ,3,3,1,1,2019,2011,Pratik Prabhanjan Brahma,"Machine Learning Researcher, VW Electronics Research Lab Homepage None","Machine Learning,Data Science,Computer Vision,Signal Processing",15
96,86,Verified email at umbc.edu - ,5,5,3,3,2017,2008,Ali Azari,"Senior Adviser of Machine Learning, CVS Health Homepage None","machine learning,data mining,computational healthcare",19
97,97,Verified email at ucd.ie,6,6,2,2,2019,2011,Binh Thanh Le,Postdoctoral Researcher in Machine Learning Machine Learning None,"Machine Learning,Computer Vision,Pattern Recognition",32
97,96,Verified email at l2s.centralesupelec.fr,7,7,5,5,2019,2012,Maialen Larranaga,"Machine Learning Engineer, ASML None None",,19
98,98,Verified email at etu.parisdescartes.fr,2,2,1,1,2019,2018,MAHMOUDI Issam,"Machine learning & Data science student,  Paris Descartes University None","Machine Learning,Data Science,AI",3
98,96,Verified email at agh.edu.pl - ,4,4,2,2,2019,2013,Piotr Żelasko,"PhD, graduated AGH-UST in Cracow, Poland. Machine learning consultant. Homepage None","Automatic Speech Recognition,Speaker Verification,Natural Language Processing,Machine Learning,Deep Neural Networks",16
99,85,Verified email at samsung.com,2,2,2,2,2019,2010,Sirish Kumar Pasupuleti,Machine Learning Engineer Deep Learning None,"Deep Learning,Machine Learning,Artificial Intelligence",9
99,99,Verified email at cs.cmu.edu - ,1,1,1,1,2018,2015,Liu Leqi,"Ph.D. Student, Machine Learning Department, School of Computer Science,  Carnegie Mellon University None","Artificial Intelligence,Machine Learning",3
100,58,Verified email at amazon.com,5,4,3,3,2018,2008,Yuval Merhav,"Machine Learning Scientist ,  Amazon None","Natural Language Processing,Information Extraction and Retrieval,Machine Learning",13
101,101,Verified email at fvl57.com - ,5,5,4,4,2019,2016,Kevin K. Yang,"Machine learning scientist, FVL56 Homepage None","machine learning,protein engineering",7
101,100,Verified email at dtu.dk,3,3,2,2,2018,2013,Andreas Trier Poulsen,"Machine learning specialist, PhD, Widex Machine learning None","Machine learning,signal processing,neuroimaging,consciousness",8
102,102,Verified email at uva.nl,3,3,1,1,2020,2017,Maximilian Ilse,"PhD candidate in Deep Learning,  University of Amsterdam None","medical imaging,deep learning,machine learning",5
102,102,Verified email at deepranalytics.com,3,3,2,2,2018,2014,Hemant Jalota,"Machine Learning Researcher, DeepR Analytics Soft Computing None","Soft Computing,Operation Research,Fuzzy Set Theory,Machine Learning",7
103,63,Verified email at diagnoss.com - ,4,4,3,2,2014,2007,Wesam Elshamy,Machine Learning @ Diagnoss Homepage None,"Artificial Intelligence,Machine Learning,Topic Modelling",9
104,104,Verified email at ml.jku.at - ,2,2,2,2,2019,2016,Michael Widrich,"Research Assistant, Institute for Machine Learning,  Johannes Kepler University Linz None","Machine Learning,Neural Networks,Long Short-Term Memory (LSTM),Bioinformatics,Ageing Research",3
106,97,Verified email at storelift.co,7,6,5,4,2019,2008,Daniel Xia Liu,Machine Learning Engineer Machine Learning None,"Machine Learning,Computer Vision",13
106,75,Verified email at gene.com,4,3,1,1,2017,2009,Sertan KAYA,Software (Machine Learning) Specialist IV Machine learning & Computer Vision None,Machine learning & Computer Vision,9
106,100,Verified email at apple.com - ,5,5,3,3,2017,2010,Ojas Bapat,"NLP Machine Learning,  Apple Inc .","Speech Recognition,Natural Language Processing,Machine Learning,Deep Learning,HW Architecture",15
106,87,Verified email at rmeglobal.com,6,6,3,3,2019,2008,"Md Mehedi Hasan, PhD","Machine Learning Engineer (R&D), RME, Australia Computer Vision None","Computer Vision,Machine Learning,3D Video Coding,Parallel Processing",26
108,95,Verified email at intelligence.org - ,5,5,5,4,2016,2008,Patrick LaVictoire,Machine Intelligence Research Institute Homepage None,"Mathematics,Machine Learning,Data Science,Harmonic Analysis",17
108,76,Verified email at amazon.com,6,5,4,3,2016,2002,Ru He,"Machine Learning Scientist,  Amazon None","Machine Learning,Software Engineering",10
108,108,Verified email at corti.ai,4,4,3,3,2018,2014,Jan Kremer,Head of Machine Learning at Corti Machine Learning None,Machine Learning,7
108,108,Verified email at vu.nl - ,7,7,1,1,2019,2010,Seyed Amin Tabatabaei,"PostDoc in Machine Learning,  VU University Amsterdam None","Machine Learning,Data Science",26
109,109,Verified email at ugent.be - ,4,4,3,3,2017,2013,Anthony Faustine,"PhD machine learning researcher, IDLab, imec,  University of Ghent None","Machine learning,Computational Sustainability,Smart grids,Energy dis-aggregation.",8
109,104,Verified email at dascena.com,6,6,4,4,2018,2009,Hamid Mohamadlou,Senior Machine learning engineer Machine Learning None,"Machine Learning,Systems biology,computer vision",15
111,111,Verified email at vanderbilt.edu - ,6,6,4,4,2019,2014,Robert L. Harrigan,"Sr. Machine Learning Engineer, CBS Interactive Homepage None",Machine Learning,19
111,100,Verified email at uber.com,6,5,4,4,2019,2011,Thi Duong Nguyen,Machine Learning Engineer Machine Learning None,"Machine Learning,Deep Learning,Robotics",14
112,87,Verified email at cs.rutgers.edu,7,7,4,3,2019,2009,Long T. Le,"Software Engineer, Machine Learning, Google data mining None","data mining,machine learning,community question answering,social networks",14
112,80,Verified email at um.edu.mt - ,6,5,4,3,2017,2009,"Abdalla Kablan, PhD","Entrepreneur and Academic specialising in Computational Intelligence, Machine Learning, and Fintech Homepage None","artificial intelligence,machine learning,computational finance,HF algorithmic trading,big data analytics",14
112,70,Verified email at langovoy.com - ,7,5,0,0,2019,2006,Mikhail Langovoy,"Head of Machine Learning for Cyber-Physical Systems Lab, IMI / Karlsruhe Institute of Technology Homepage None","Statistical Learning Theory,Machine Learning,Artificial Intelligence,Probability Theory,Applied Mathematics",40
113,105,Verified email at 6d.ai,4,4,2,2,2019,2011,Mehdi Nikkhah,"Principal Deep Learning Engineer, 6D.ai Deep Learning None","Deep Learning,Machine Learning,Communication Networks",19
114,112,Verified email at sap.com - ,2,2,2,1,2016,2013,Enrique Garcia Perez,Machine Learning Engineer Homepage None,"Artificial Intelligence,Machine Learning",3
115,93,Verified email at marin.nl - ,5,4,4,4,2019,2009,T.P. Scholcz,"Researcher Data Science & Machine Intelligence, MARIN (Maritime Research Institute Netherlands) Homepage None","Data Science,Machine Learning,Optimisation,Uncertainty Quantification,Surrogate Modeling",17
116,116,Verified email at intelligence.org,6,6,3,3,2017,2015,Jessica Taylor,"Research Fellow, Machine Intelligence Research Institute Artificial Intelligence None","Artificial Intelligence,Artificial Intelligence Safety,Learning Theory",10
116,109,Verified email at ut.ac.ir - ,4,3,2,1,2018,2008,Sadjad Yazdani,"PhD. Student of Robotics & Machine Intelligence, School of Electrical & Computer,  Tehran University None","Cognitive Science,fuzzy,Machine Learning,Heuristic  Algorithms",10
117,111,Verified email at gatech.edu - ,6,5,5,4,2019,2011,Nazmus Sahadat,"Machine Learning Engineer II, Starkey Hearing Technologies Homepage None","Machine Learning,Assistive Technology,Embedded System,Human-Computer Interaction,Signal Processing",28
118,118,Verified email at ml.jku.at - ,4,4,2,2,2019,2016,Jose A. Arjona-Medina,Institute for Machine Learning.  Johannes Kepler University None,"Reinforcement Learning,Machine Learning",10
118,95,Verified email at ayasdi.com,5,4,3,2,2014,2007,jaya prakash koduru,Machine Learning Scientist Machine Learning None,"Machine Learning,Data Analysis,Signal Processing",13
118,111,Verified email at hp.com - ,5,5,3,3,2015,2011,Oleg Zabluda,Deep Learning Homepage None,Deep Learning,8
119,53,Verified email at surrey.ac.uk - ,6,4,3,1,2018,1992,Nick Ryman-Tubb,"Machine Learning,  University of Surrey None","artificial intelligence,machine learning,neural networks,fraud detection,knowledge extraction",36
119,119,Verified email at puedue.edu - ,5,5,5,5,2017,2012,Sujin Jang,"Machine Learning Researcher, Motorola Mobility LLC. Homepage None","Machine Learning,HCI,Robotics,Visual Analytics",9
121,120,Verified email at vt.edu - ,6,6,5,5,2019,2013,Yiming Zuo,Machine Learning Research Scientist at HP Labs Homepage None,"Machine Learning,Bioinformatics,Signal Processing",14
122,122,Verified email at fau.de - ,6,6,3,3,2019,2015,Markus Wirth,"Machine Learning and Data Analytics Lab,  Friedrich-Alexander-Universität Erlangen-Nürnberg  (FAU)",HCI,15
122,103,Verified email at umn.edu - ,6,6,5,4,2019,1963,Puja Das,"Machine Learning Scientist, Apple Inc. Homepage None","Machine Learning,Online Convex Optimization,Portfolio Selection,Artificial intelligence,recommender Systems",14
124,30,Verified email at postgrad.manchester.ac.uk,5,4,3,0,2016,1999,Steve Miller,"Machine Learning & Optimisation Group, School of Computer Science,  University of Manchester None","Machine Learning,Data Science,Optimisation,Complex Networks,Game Theory & Behaviour Models",8
124,111,Verified email at alumni.imperial.ac.uk - ,6,6,4,4,2019,2011,Dimitrios Korkinof,Machine Learning Researcher Homepage None,"Deep Learning,Statistical Machine Learning",20
125,106,Verified email at microsoft.com - ,2,2,2,2,2012,2009,Patricia A. (Patty) Ryan,Principal Machine Learning Engineer Homepage None,Applied Machine Learning,2
128,127,Verified email at hiretual.com - ,5,5,3,3,2018,2011,Chen Qiu,"Machine Learning Engineer, Hiretual Homepage None","Mobile Computing,Pervasive Computing,Machine Learning",10
129,129,No verified email,6,6,6,6,2019,2017,Clyde Bango,Artificial Intelligence and Machine Learning (AI/ML) for GSK Pharma R&D AI / machine learning None,"AI / machine learning,oncology,immunology,pathology,genomics",9
129,129,Verified email at normalesup.org - ,5,5,3,3,2019,2016,Alice Coucke,Senior machine learning scientist at Snips Homepage None,"statistical physics,machine learning,spoken language understanding,keyword spotting,natural language processing",12
130,130,Verified email at acm.org - ,4,4,2,2,2020,1993,Manuel Lopez-Martin,"Machine Learning Researcher, Universidad Valladolid, Spain Homepage None","machine learning,deep learning,data science",19
130,125,Verified email at microsoft.com - ,2,2,2,2,2015,2012,Youngchul Cha,"Machine Learning Scientist,  Microsoft None","Social Network Analysis,Topic Modeling,Information Retrieval,Online Search/Advertising",5
131,55,Verified email at zebra.com - ,5,4,5,2,2010,2004,Zhi-Gang Fan,"Zebra Technologies, R&D on Computer Vision & Machine Learning for Enterprise Computing Homepage None","computer vision,machine learning",10
132,107,Verified email at spotify.com,6,5,3,3,2019,2004,Rui Ferreira,"Staff Machine Learning Engineer, Spotify Machine Learning None","Machine Learning,NLP,Algorithms and Data Structures",8
133,132,Verified email at uber.com - ,1,1,1,1,2019,2014,Darshan Hegde,Machine Learning Engineer at Uber Advanced Technologies Group Homepage None,"Machine Learning,Deep Learning",2
133,130,Verified email at fau.de,6,6,6,6,2018,2009,Peter Blank,"Machine Learning and Data Analytics Lab,  Friedrich-Alexander University of Erlangen-Nürnberg None",,18
133,130,No verified email,8,8,6,6,2017,2011,Rocco De Rosa,Data Scientist -Researcher - Machine Learning Data Stream Mining None,"Data Stream Mining,Online Learning,Computer Vision,Real Time Bidding,Recommendation Systems.",17
134,134,Verified email at anl.gov - ,7,7,6,6,2019,2014,Raziur Rahman,"Machine Learning & Computational Biology Research Fellow,  Argonne National Laboratory None","Computational Biology,Machine Learning,Bioinformatics,Precision Medicine,Predictive Modeling",22
134,134,Verified email at andrew.cmu.edu - ,6,6,3,3,2019,2014,Adarsh Prasad,"PhD Student, Machine Learning Department,  Carnegie Mellon University None","Statistical Machine Learning,Machine Learning,Artificial Intelligence",8
134,127,Verified email at anu.edu.au,7,7,5,5,2018,2012,Mohammad Najafi,Postdoctoral Machine Learning Researcher at the University of Oxford Computer Vision None,"Computer Vision,Machine Learning",15
134,129,Verified email at prowler.io - ,7,7,5,5,2019,2011,Jordi Grau-Moya,Senior Machine Learning Researcher at PROWLER.io Homepage None,"Reinforcement Learning,Machine Learning,Information Theory",24
135,128,Verified email at cmu.edu - ,5,5,2,2,2019,2010,Jay Hennig,"Program in Neural Computation and Machine Learning,  Carnegie Mellon University None","computational neuroscience,brain-machine interfaces",6
135,90,Verified email at uit.no,6,5,5,4,2018,2008,Huamin Ren,"Researcher, machine learning group at  UiT the Arctic University of Norway None","Machine Learning,Computer Vision,Renewable Energy.",18
